match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
22447,401,10,11,9,7,6,11,1,11,10,2,10,9,6,6,10,1,10,9,2,9,7,6,11,1,11,10,2,5,6,9,1,9,8,2,2,7,1,7,6,1,6,1,6,5,2,1,11,10,2,1,1,1,10,2,2,1.0,1.0
22450,398,4,10,10,6,9,9,10,6,9,9,4,4,4,3,4,4,4,3,3,10,6,9,9,10,6,9,9,6,9,9,10,6,9,9,5,5,6,6,5,5,8,9,5,8,9,9,5,8,8,6,9,9,5,5,8,1.0,3.0
22450,382,4,3,3,4,3,4,4,4,3,4,7,7,9,4,9,4,9,8,9,7,8,3,8,3,8,7,8,8,4,8,3,8,7,8,5,11,4,11,10,11,5,3,5,4,5,4,11,10,11,4,3,4,10,11,10,3.0,1.0
22451,395,13,6,9,13,13,12,13,4,9,12,6,9,13,13,12,13,4,9,12,4,6,6,6,6,2,5,5,9,9,8,9,4,6,9,13,12,13,4,9,12,12,13,4,9,12,12,4,9,11,4,9,12,4,4,8,1.0,4.0
22451,391,11,10,11,11,5,11,11,11,11,10,10,11,11,5,11,11,11,11,10,10,10,5,10,10,10,10,9,11,5,11,11,11,11,10,5,11,11,11,11,10,5,5,5,5,5,11,11,11,10,11,11,10,11,10,10,4.0,1.0
22452,383,8,5,8,7,7,8,8,6,7,6,5,11,10,10,11,11,9,10,8,5,4,4,5,5,3,5,5,10,10,11,11,9,10,8,9,10,10,9,9,7,10,10,8,9,7,11,9,10,8,9,10,8,8,6,8,4.0,0.0
22452,400,11,9,6,7,10,9,8,4,10,5,10,6,8,11,10,9,4,11,6,6,7,9,9,8,3,10,6,4,5,5,4,3,6,4,7,7,6,2,7,4,9,8,4,10,6,9,3,10,6,3,9,5,4,2,6,0.0,4.0
22461,338,10,9,9,10,10,5,8,8,9,4,10,10,11,11,6,9,9,9,4,10,10,11,5,9,9,8,4,10,11,6,9,9,8,4,11,6,9,9,9,4,6,10,10,9,4,5,6,5,2,9,8,4,8,4,4,2.0,0.0
22461,348,11,10,7,11,11,4,11,11,10,5,12,8,13,12,4,12,13,12,5,7,12,11,4,11,12,11,5,8,8,4,8,8,7,5,12,4,12,13,12,5,4,12,12,11,5,4,4,3,4,12,11,5,12,5,4,0.0,2.0
22462,336,11,11,10,8,6,10,11,10,11,11,12,11,9,7,11,11,11,12,12,11,9,7,11,11,11,12,12,8,7,10,10,10,11,11,6,8,8,8,9,9,6,6,6,7,7,10,11,11,11,10,11,11,11,11,12,2.0,0.0
22462,346,13,9,13,8,11,13,9,10,4,4,9,13,8,11,13,9,10,4,4,9,6,8,9,5,7,3,3,8,11,13,9,10,4,4,7,8,5,5,4,4,11,7,9,4,4,9,10,4,4,8,4,3,4,4,3,0.0,2.0
22475,321,4,4,4,5,6,4,4,3,6,3,4,3,4,4,3,4,3,4,3,3,4,4,3,4,3,4,3,4,5,3,3,3,5,3,7,4,5,3,7,3,4,5,3,8,3,3,3,4,3,3,5,3,3,3,3,0.0,1.0
22475,320,7,8,10,10,10,10,9,10,10,10,5,7,7,7,7,6,7,7,7,8,8,8,8,7,8,8,8,10,10,10,9,10,10,10,10,10,9,10,10,10,10,9,10,10,10,9,10,10,10,9,9,9,10,10,10,1.0,0.0
22476,276,7,7,7,5,6,6,6,5,5,6,7,7,5,6,6,6,5,5,6,7,5,6,6,6,5,5,6,5,6,6,6,5,5,6,5,5,5,4,4,5,5,6,4,5,6,5,5,4,5,4,5,6,3,4,5,0.0,0.0
22476,283,6,6,7,7,7,7,6,7,3,3,6,7,7,7,7,5,6,3,2,7,7,7,7,5,6,4,3,8,8,8,6,7,4,3,8,8,6,7,4,3,8,6,7,4,3,6,7,4,3,6,3,3,3,3,3,0.0,0.0
22490,256,12,11,11,12,12,12,10,9,12,10,14,14,13,15,15,12,12,15,12,14,12,15,15,12,12,15,13,12,15,15,12,12,15,12,13,13,10,10,13,11,16,13,13,16,13,13,13,16,13,11,13,10,13,11,13,2.0,0.0
22490,266,12,12,11,9,8,11,12,9,9,4,12,11,9,8,11,12,9,9,4,11,9,8,11,12,9,9,4,9,7,10,11,8,9,4,5,8,9,7,8,4,8,8,6,6,2,11,8,8,3,9,9,4,6,4,4,0.0,2.0
22488,357,5,13,17,17,17,17,7,13,9,17,5,4,5,5,5,5,5,4,5,12,12,12,12,5,8,6,12,16,16,16,6,12,8,16,17,16,7,13,8,19,16,7,13,8,17,7,12,9,16,7,4,7,8,13,8,3.0,0.0
22488,371,4,7,10,10,7,10,10,10,10,10,3,4,4,4,4,4,4,4,4,8,7,4,8,8,8,8,7,10,7,11,11,11,11,10,7,10,10,10,10,10,7,7,7,7,7,11,11,11,10,11,11,10,11,10,10,0.0,3.0
22489,263,9,8,8,8,9,9,7,8,7,8,9,10,9,11,10,9,10,8,9,8,7,9,8,7,9,8,9,8,10,9,8,9,8,8,9,9,7,8,6,7,10,9,10,8,9,8,9,7,8,8,6,7,8,9,8,0.0,3.0
22489,259,11,10,11,5,10,11,4,11,6,9,12,13,5,12,13,5,13,8,11,12,4,11,12,5,12,7,11,5,12,13,5,13,8,11,4,5,2,5,4,3,12,4,12,7,10,5,13,8,11,5,3,5,8,11,6,3.0,0.0
22492,258,11,17,14,15,17,17,8,15,17,17,11,10,11,11,11,6,9,11,11,14,15,17,17,8,15,17,17,12,14,14,5,13,14,14,15,15,8,13,15,15,17,8,15,17,17,8,15,17,17,7,8,8,15,15,17,0.0,1.0
22492,264,12,9,12,1,4,8,11,11,12,4,10,14,2,5,10,13,13,14,5,10,1,5,6,9,9,10,3,2,5,10,13,13,14,5,1,2,2,2,2,2,4,4,5,5,1,10,9,10,5,12,13,5,13,4,5,1.0,0.0
22494,267,8,7,8,8,6,6,5,6,6,6,12,13,11,8,11,6,11,11,10,12,10,8,10,5,10,10,9,11,8,11,6,11,11,10,7,9,6,9,9,8,6,5,6,7,5,6,10,10,9,5,6,4,9,10,8,0.0,2.0
22494,262,10,10,10,10,9,10,10,8,10,10,13,13,13,11,11,13,9,10,10,13,13,11,11,13,9,10,10,13,11,11,13,9,10,10,11,11,13,9,10,10,9,11,8,9,9,11,8,10,10,9,10,10,8,8,10,2.0,0.0
22497,247,8,8,8,8,8,8,7,8,8,7,8,8,8,8,8,7,8,8,7,11,11,11,9,10,10,11,10,11,11,9,10,10,11,10,11,9,10,10,11,10,9,10,10,11,10,8,8,9,8,9,10,9,10,9,10,2.0,1.0
22497,255,6,6,2,6,5,6,4,6,6,6,9,4,8,7,9,4,9,6,6,5,9,8,10,4,10,7,6,4,4,5,1,5,3,2,7,9,4,9,7,6,8,3,8,6,5,4,10,7,6,4,4,4,7,6,6,1.0,2.0
22510,374,8,9,10,9,2,8,10,10,10,10,8,8,8,2,7,8,8,8,8,10,10,2,7,10,9,9,9,10,2,8,11,10,10,10,2,7,10,9,9,9,2,2,2,2,2,8,8,8,8,10,10,10,10,10,10,0.0,1.0
22510,370,10,10,10,3,10,10,10,10,10,2,10,10,3,10,10,10,10,10,2,11,4,11,11,10,11,11,2,4,11,11,10,11,11,2,4,4,3,4,4,1,11,10,11,11,2,10,11,11,2,10,10,2,11,2,2,1.0,0.0
22511,360,12,12,13,12,13,13,14,10,11,12,13,14,13,14,14,14,12,11,13,14,14,15,14,14,12,12,12,14,15,15,15,12,12,13,15,14,14,11,12,12,15,15,12,13,13,15,12,12,13,12,12,13,9,11,11,3.0,1.0
22511,361,14,13,15,15,13,15,11,8,15,13,12,14,14,13,14,11,8,14,13,13,13,11,13,9,7,13,11,15,13,15,11,8,15,13,13,15,11,8,15,13,13,10,7,13,12,11,8,15,13,6,11,10,8,8,13,1.0,3.0
22517,339,6,5,6,6,6,6,4,6,6,3,10,11,11,11,10,6,11,11,5,10,10,10,9,6,10,10,5,11,11,10,6,11,11,5,11,10,6,11,11,5,10,6,11,11,5,5,10,10,4,6,6,5,11,5,5,2.0,1.0
22517,352,9,8,10,9,10,8,10,8,9,3,10,12,11,12,10,12,10,11,5,11,10,11,8,11,8,10,5,12,13,10,13,10,12,5,12,9,12,9,11,5,10,13,10,12,5,10,8,10,4,10,12,5,9,5,5,1.0,2.0
22515,333,13,11,13,12,6,12,11,12,9,11,11,13,12,6,12,11,12,9,11,11,10,4,11,10,10,7,9,12,6,12,11,12,9,11,6,11,10,11,8,10,5,5,6,6,4,10,11,8,10,11,8,9,9,10,7,2.0,2.0
22515,350,7,11,11,10,10,6,8,11,5,5,8,8,7,7,3,6,8,3,3,12,10,11,6,9,12,5,5,10,11,6,9,12,5,5,9,5,7,10,4,4,6,8,11,5,5,3,6,5,5,9,3,3,5,5,5,2.0,2.0
22534,318,11,10,11,6,5,6,10,11,9,8,10,12,7,5,7,11,12,9,8,10,6,5,6,9,10,9,7,7,5,7,11,12,9,8,3,4,6,7,5,5,5,5,5,5,4,7,7,6,4,11,8,7,9,8,7,0.0,0.0
22534,314,0,0,0,0,0,0,0,0,0,0,8,6,8,8,8,7,8,8,6,6,8,9,9,8,9,9,7,6,6,6,6,6,6,4,8,8,7,8,8,6,9,8,9,9,7,8,9,9,7,8,8,6,9,7,7,0.0,0.0
22538,282,7,9,9,9,8,8,8,7,6,9,7,7,7,6,7,6,5,5,7,9,9,8,8,8,7,6,9,9,8,8,8,7,6,9,8,8,8,7,6,9,7,7,6,6,8,7,6,5,8,6,5,8,4,7,6,1.0,1.0
22538,287,6,5,6,6,5,6,4,5,6,5,8,9,9,8,8,7,8,9,7,8,8,7,7,6,7,8,6,9,8,8,7,8,9,7,8,8,7,8,9,7,7,7,7,8,6,6,7,8,6,7,7,6,8,7,7,1.0,1.0
22535,321,5,5,6,7,3,7,1,5,4,7,5,5,5,2,5,1,4,4,5,5,5,2,5,1,4,4,5,8,4,8,1,4,4,8,5,9,1,5,4,9,5,1,2,1,5,1,5,4,9,1,1,1,4,5,4,1.0,4.0
22535,319,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4.0,1.0
22539,296,9,9,9,7,7,9,8,7,8,1,9,9,7,7,9,8,7,8,1,9,7,7,9,8,7,8,1,7,7,9,8,7,8,1,7,7,6,5,6,1,7,6,5,6,1,8,7,8,1,6,8,1,6,1,1,2.0,1.0
22539,293,1,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,8,8,8,8,8,3,7,8,8,8,8,8,3,7,8,8,8,8,3,7,8,8,8,3,7,8,8,3,7,8,3,7,8,3,3,7,1.0,2.0
22540,277,6,6,6,5,6,5,6,6,3,5,7,8,7,8,6,8,8,5,7,7,6,7,6,7,7,4,6,7,8,6,8,8,5,7,7,5,7,7,5,6,6,8,8,5,7,6,6,3,5,8,5,7,5,7,4,2.0,1.0
22540,281,7,7,7,7,7,7,7,4,5,7,8,8,8,8,8,7,4,6,7,8,8,8,8,7,4,6,7,8,8,8,7,4,6,7,8,8,7,4,6,7,8,7,4,6,7,7,4,6,7,4,5,7,3,4,5,1.0,2.0
22542,283,7,7,8,8,8,8,7,8,4,4,7,8,8,8,8,6,7,4,3,8,8,8,8,6,7,5,4,9,9,9,7,8,5,4,9,9,7,8,5,4,9,7,8,5,4,7,8,5,4,7,4,4,4,4,4,2.0,1.0
22542,285,3,3,3,3,2,3,3,3,2,3,8,8,8,6,8,7,7,7,7,8,8,6,8,7,7,7,7,8,6,8,7,7,7,7,6,8,7,7,7,7,6,5,5,6,5,7,7,7,7,6,6,6,6,6,6,1.0,2.0
22543,286,6,4,6,6,6,5,5,6,6,6,7,9,9,8,7,8,9,9,9,7,7,6,5,7,7,7,7,9,8,7,8,9,9,9,8,7,8,9,9,9,7,7,8,8,8,6,7,7,7,8,8,8,9,9,9,5.0,0.0
22543,289,3,4,4,4,4,2,4,3,1,4,5,5,5,4,4,5,4,1,5,6,6,5,4,6,5,1,6,6,5,4,6,5,1,6,5,4,6,5,1,6,3,5,4,1,5,4,4,1,4,5,1,6,1,5,1,0.0,5.0
22547,173,5,5,6,6,6,6,6,4,3,2,9,10,9,7,10,10,8,6,4,10,9,7,10,10,9,7,5,10,8,11,11,9,7,5,8,10,10,8,6,5,8,8,6,4,3,11,9,7,5,9,7,5,7,5,5,0.0,2.0
22547,165,9,2,10,10,10,10,10,9,7,10,4,11,11,11,11,11,9,7,11,5,5,5,5,4,4,2,4,14,14,14,13,12,8,13,14,14,13,12,8,13,14,13,12,8,13,13,12,8,13,11,8,13,8,11,8,2.0,0.0
22546,290,4,7,7,4,7,7,1,7,6,4,4,4,4,4,4,1,4,3,3,7,4,7,7,1,7,6,4,4,7,7,1,7,6,4,4,4,1,4,3,3,7,1,7,6,4,1,7,6,4,1,1,1,6,4,4,0.0,2.0
22546,284,7,8,7,8,8,4,8,8,4,8,7,6,7,7,4,7,7,4,7,7,8,8,4,8,8,4,8,7,7,3,7,7,4,7,8,4,8,8,4,8,4,8,8,4,8,4,4,2,4,8,4,8,4,8,4,2.0,0.0
22548,159,8,8,8,7,8,7,7,7,6,3,11,12,11,12,11,11,11,10,4,11,10,11,10,10,10,9,3,11,12,11,11,11,10,4,11,10,10,10,9,4,11,11,11,10,4,10,11,10,4,10,9,4,10,4,4,2.0,1.0
22548,169,8,8,7,8,8,7,1,5,7,6,11,10,10,11,10,3,6,10,9,11,11,12,11,3,7,11,9,10,11,10,3,7,10,8,11,10,2,7,10,8,11,3,7,11,9,3,7,10,9,1,3,3,7,5,8,1.0,2.0
22549,171,10,5,9,6,11,8,9,8,8,7,4,9,5,10,7,8,7,7,6,5,6,6,6,6,4,6,3,5,10,8,8,7,8,6,7,6,7,5,6,4,9,10,9,9,8,7,6,7,6,8,8,6,7,7,5,2.0,4.0
22549,167,2,5,5,4,4,4,4,3,3,4,8,7,5,6,8,7,6,6,8,11,9,9,11,10,9,9,11,8,8,10,10,8,8,10,6,8,7,7,7,8,9,8,7,7,8,10,9,9,10,8,8,9,9,8,8,4.0,2.0
22552,274,7,9,7,9,9,8,4,1,5,7,8,8,8,8,7,3,1,3,5,9,11,11,10,5,2,6,8,9,9,8,4,2,4,6,11,10,5,2,6,8,10,5,2,6,8,4,2,5,7,2,5,4,2,2,5,2.0,0.0
22552,166,4,3,2,3,3,3,3,2,3,4,11,13,14,14,14,15,12,12,8,8,10,10,9,10,7,8,7,11,11,12,13,11,10,5,14,12,13,10,12,7,12,13,10,12,7,14,11,10,6,12,11,7,9,6,6,0.0,2.0
22551,273,10,11,9,10,11,9,10,9,8,8,10,8,9,10,9,10,8,7,7,9,10,11,9,10,9,8,8,8,9,7,8,8,7,6,10,8,9,9,7,7,9,10,9,8,8,9,7,7,7,8,7,7,7,6,7,1.0,1.0
22551,272,10,9,6,10,10,9,10,9,10,7,12,9,13,13,12,13,12,11,7,8,12,12,11,12,12,10,6,9,9,8,9,8,7,4,13,12,13,12,11,7,12,13,12,11,7,12,11,10,6,12,11,7,10,6,7,1.0,1.0
22553,160,11,9,11,7,11,8,7,8,6,7,12,14,10,13,10,9,10,7,10,12,9,11,8,8,8,6,9,10,13,10,9,10,7,10,9,6,8,6,4,9,9,8,9,6,9,6,8,7,7,7,5,8,7,7,5,1.0,2.0
22553,174,7,9,9,7,6,5,6,3,6,5,8,8,6,6,6,6,3,6,4,12,9,9,8,9,5,8,6,9,9,8,9,5,8,6,6,6,6,5,5,3,7,9,5,8,5,7,5,6,3,5,8,5,4,1,5,2.0,1.0
22558,85,10,11,11,10,11,11,10,9,8,11,10,10,9,10,10,9,9,7,10,13,11,11,12,11,11,9,12,11,11,12,11,11,9,12,10,11,10,9,8,11,11,10,9,8,11,11,10,10,12,9,8,11,8,10,9,2.0,2.0
22558,101,1,4,5,5,5,6,3,6,5,3,1,1,1,1,1,1,1,1,1,8,8,8,8,5,6,3,2,9,8,9,6,7,4,3,8,9,6,7,4,3,9,5,7,4,2,6,8,5,3,5,3,2,5,3,3,2.0,2.0
22561,98,8,9,8,8,7,9,9,8,8,1,9,8,8,7,9,9,8,8,1,10,10,9,11,11,10,10,1,9,9,10,10,9,9,1,8,10,10,9,9,1,9,9,8,8,1,11,10,10,1,10,10,1,10,1,1,0.0,0.0
22561,89,2,2,2,2,2,2,2,2,1,2,7,8,7,7,8,8,8,6,6,11,10,9,11,10,11,9,7,11,9,12,11,12,10,8,8,11,10,11,9,7,9,8,9,7,6,11,12,10,8,11,9,7,10,8,6,0.0,0.0
22571,113,11,10,9,12,12,12,10,9,8,10,9,8,11,11,11,9,8,7,9,9,10,10,10,8,7,6,9,9,9,9,8,6,5,9,12,12,10,9,8,10,12,10,9,8,10,10,9,8,10,7,7,9,6,7,6,0.0,1.0
22571,103,5,10,12,10,11,12,7,11,11,5,4,5,4,5,5,2,5,4,2,13,10,12,13,7,11,12,6,15,17,18,12,16,17,10,15,15,10,13,15,8,17,11,15,16,10,12,16,17,10,11,12,8,15,10,9,1.0,0.0
22563,86,10,13,14,13,13,14,13,14,9,9,10,10,11,11,12,9,12,10,10,13,12,12,13,12,13,9,9,13,13,14,14,14,9,9,13,14,12,14,10,10,15,12,15,9,9,13,16,10,10,13,8,8,10,10,10,3.0,1.0
22563,90,12,11,10,7,12,11,9,9,8,7,14,13,10,15,13,11,12,9,9,12,9,14,12,10,11,8,9,8,13,12,10,10,7,7,11,8,7,9,5,6,13,11,13,9,9,9,10,7,8,8,8,6,8,8,6,1.0,3.0
28598,395,12,7,10,14,14,13,14,5,10,13,7,10,12,12,11,12,5,9,11,5,7,7,7,7,3,6,6,10,10,9,10,5,7,10,14,13,14,5,10,13,13,14,5,10,13,13,5,10,12,5,10,13,5,5,9,2.0,4.0
28598,359,12,14,5,12,15,12,12,13,13,11,12,5,12,13,12,12,11,13,11,5,12,15,12,12,13,13,11,4,5,4,4,5,5,5,13,13,12,11,13,11,13,13,14,14,12,12,11,13,11,11,14,11,12,10,12,4.0,2.0
28600,397,11,12,9,12,12,11,12,11,9,12,11,8,11,11,10,11,10,8,11,9,12,12,11,12,11,9,12,9,9,8,9,8,7,9,12,11,12,11,9,12,11,12,11,9,12,11,10,8,11,11,9,12,9,11,9,1.0,1.0
28600,365,9,8,4,6,7,8,9,5,9,9,12,8,10,9,13,13,7,11,13,7,8,7,11,12,6,10,11,4,4,8,7,6,6,7,7,9,9,3,7,9,8,8,4,7,9,12,7,10,12,7,11,12,7,7,11,1.0,1.0
28602,379,9,9,9,8,9,9,7,9,9,8,10,10,9,10,10,8,10,10,9,10,9,10,10,8,10,10,9,9,10,10,8,10,10,9,9,9,7,9,9,8,10,8,10,10,9,8,10,10,9,8,8,7,10,9,9,4.0,1.0
28602,648,3,3,3,3,2,3,2,2,2,3,3,3,3,2,3,2,2,2,3,3,3,2,3,2,2,2,3,3,2,3,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1.0,4.0
28599,366,9,9,9,9,9,9,8,1,9,11,11,10,10,10,11,10,1,11,11,12,12,12,13,12,2,13,12,11,12,12,11,2,12,11,11,12,11,2,12,11,12,11,2,12,11,12,2,13,12,2,12,11,2,1,12,1.0,2.0
28599,383,9,6,8,3,8,9,9,7,8,7,6,11,6,11,12,12,10,11,9,5,2,6,6,6,4,6,6,5,10,11,11,10,10,8,6,6,6,5,6,4,11,11,9,11,9,12,10,11,9,10,11,9,9,7,9,2.0,1.0
28603,372,8,5,8,8,8,8,8,7,8,8,10,13,13,12,11,13,12,10,8,10,10,9,8,10,9,7,5,13,12,11,13,12,10,8,12,11,13,12,10,8,10,12,11,10,8,11,10,9,8,12,10,8,9,7,8,2.0,1.0
28603,346,14,13,9,10,14,12,6,10,11,1,13,9,10,14,12,6,10,11,1,8,9,13,11,5,10,10,1,6,9,7,6,6,6,1,10,9,4,6,8,1,12,6,10,11,1,4,8,10,1,4,4,1,9,1,1,1.0,2.0
28608,275,11,9,11,11,10,7,11,10,11,8,9,11,11,10,7,11,10,11,8,9,9,8,5,9,8,9,7,11,10,7,11,10,11,8,10,7,11,10,11,8,6,10,9,10,8,7,6,7,4,10,11,8,10,7,8,1.0,4.0
28608,373,1,1,9,9,6,5,9,7,6,1,1,1,1,1,1,1,1,1,1,4,5,3,4,5,5,3,1,16,10,9,16,12,10,1,11,10,17,13,11,1,7,11,8,8,1,10,9,7,1,13,11,1,8,1,1,4.0,1.0
28609,386,9,9,9,9,9,8,7,5,8,8,12,12,12,11,11,8,5,9,10,12,12,11,11,8,5,9,10,12,11,11,8,5,9,10,11,11,8,5,9,10,10,7,5,9,9,7,5,8,9,5,7,8,5,5,7,0.0,0.0
28609,315,9,9,9,8,8,6,4,9,8,6,9,9,8,8,6,4,9,8,6,9,8,8,6,4,9,8,6,8,8,6,4,9,8,6,7,6,3,8,7,5,6,3,8,7,5,1,6,5,3,4,4,4,8,6,5,0.0,0.0
28610,375,8,8,8,8,8,8,6,7,7,5,8,9,9,9,9,7,8,8,6,8,8,8,8,6,7,7,5,9,9,9,7,8,8,6,9,9,7,8,8,6,9,7,8,8,6,7,8,8,6,6,6,5,7,6,6,2.0,1.0
28610,304,9,8,9,9,9,9,6,9,8,7,8,9,9,9,9,6,9,8,7,8,8,8,8,6,8,7,6,9,9,9,6,9,8,7,9,9,6,9,8,7,9,6,9,8,7,6,9,8,7,6,5,6,8,7,6,1.0,2.0
28611,364,12,9,13,13,13,13,13,9,12,4,9,15,15,14,15,15,9,13,3,10,10,10,10,10,7,9,3,16,15,15,16,10,14,4,15,15,16,10,14,4,15,15,10,14,4,15,10,14,4,10,14,4,10,4,4,3.0,0.0
28611,392,11,9,2,12,12,12,11,11,11,3,8,2,11,11,11,10,10,10,3,1,9,9,9,9,9,8,2,2,2,2,2,1,2,1,12,12,11,11,11,3,12,11,11,11,3,11,11,11,3,10,10,2,10,3,3,0.0,3.0
28612,382,4,4,5,4,5,5,5,4,4,4,8,9,4,9,4,9,8,8,8,9,3,9,4,9,8,8,8,6,12,5,12,11,11,11,6,4,6,5,5,5,5,12,11,11,11,5,4,4,4,11,11,11,11,10,10,2.0,0.0
28612,341,10,9,10,10,10,4,9,10,8,8,10,11,11,11,4,10,11,9,8,10,10,10,4,10,10,8,7,11,11,4,10,11,9,8,11,4,10,11,9,8,4,10,11,9,8,4,4,3,4,10,8,7,9,8,6,0.0,2.0
28613,391,12,11,12,12,6,12,12,12,11,7,11,12,12,6,12,12,12,11,7,11,11,6,11,11,11,10,7,12,6,12,12,12,11,7,6,12,12,12,11,7,6,6,6,6,5,12,12,11,7,12,11,7,11,7,7,2.0,1.0
