match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
202150,344,31,35,39,30,1,41,1,33,16,12,56,63,30,1,65,1,49,14,11,68,34,1,99,1,71,19,14,38,1,79,1,62,23,14,1,39,1,29,21,13,1,1,1,1,1,1,83,22,14,1,1,1,15,11,7,0.0,0.0
202150,287,20,22,23,21,25,26,25,23,21,14,38,19,22,60,64,21,54,15,18,24,19,95,93,23,39,19,13,20,24,25,24,23,19,14,21,24,24,22,16,17,121,25,63,18,15,27,66,21,18,26,20,17,18,16,11,0.0,0.0
202151,276,19,23,8,24,23,8,8,28,20,10,49,3,20,72,6,52,87,28,5,6,18,48,3,51,47,25,6,8,7,5,7,8,45,8,23,8,14,29,21,10,8,44,128,26,8,4,8,5,6,51,20,7,35,10,4,2.0,1.0
202151,280,28,26,36,19,3,31,15,15,14,10,67,101,109,8,64,75,22,22,13,83,51,7,63,53,20,18,12,80,8,77,79,26,25,17,8,44,60,16,17,14,8,8,8,8,6,42,26,25,16,17,16,16,23,15,14,1.0,2.0
202154,386,12,21,15,15,19,8,14,7,11,8,20,16,15,51,2,8,2,14,2,24,24,27,10,17,7,14,8,23,21,7,12,7,12,7,21,8,13,7,13,8,8,16,7,20,8,7,7,8,19,6,12,7,7,7,8,0.0,4.0
202154,303,29,22,25,26,20,8,28,28,11,13,145,40,44,20,8,118,44,41,14,32,36,14,8,99,37,38,14,36,16,7,34,37,16,12,17,8,38,40,18,11,4,19,19,7,8,8,8,8,8,39,35,13,20,14,11,4.0,0.0
202152,308,24,35,65,24,93,97,99,101,72,17,27,23,27,26,29,28,27,23,17,37,29,39,38,40,40,34,17,24,77,67,79,93,62,15,27,30,29,28,23,18,108,115,118,84,16,116,117,82,18,131,89,18,87,16,15,1.0,0.0
202152,321,27,18,25,17,165,13,28,17,7,16,28,31,25,35,18,32,23,8,24,25,22,26,18,23,22,8,23,20,33,15,28,21,6,21,23,15,20,20,6,18,17,33,23,8,22,22,13,7,14,20,7,19,7,19,7,0.0,1.0
202155,316,23,22,25,15,18,27,18,22,21,8,54,63,24,62,72,29,21,37,6,69,15,67,70,29,22,37,8,33,87,92,33,25,43,9,34,39,9,14,15,6,93,25,17,39,5,30,23,40,8,18,25,8,20,9,6,2.0,1.0
202155,314,8,8,7,20,7,8,7,8,8,5,49,27,27,26,28,22,28,21,22,21,12,54,62,34,50,14,42,26,32,36,26,34,20,29,25,27,21,27,20,21,70,41,61,20,52,199,80,22,57,52,15,35,22,46,16,1.0,2.0
202156,304,77,21,29,98,98,74,58,28,91,72,19,27,75,75,56,46,26,69,60,23,23,22,19,23,21,21,15,31,28,20,31,28,29,20,121,71,59,29,90,72,70,57,26,85,70,35,18,61,54,29,60,47,28,18,65,0.0,1.0
202156,323,8,7,8,8,8,7,8,8,3,8,13,15,15,21,12,21,20,10,10,140,206,76,113,137,15,14,8,179,53,75,90,17,11,10,97,141,167,18,16,10,83,106,28,22,10,129,16,13,7,26,21,10,13,10,4,1.0,0.0
202157,390,10,7,16,52,18,25,22,50,24,62,8,12,11,10,12,11,11,11,12,46,8,6,8,8,7,7,8,16,13,19,16,15,18,19,18,26,24,76,26,88,21,19,18,19,20,26,25,31,29,21,25,26,22,110,29,0.0,1.0
202157,341,31,21,14,12,21,21,6,19,18,6,25,20,16,26,26,11,22,23,8,117,13,32,39,8,25,36,6,12,61,45,10,44,41,7,16,16,11,15,17,8,68,11,63,59,8,10,53,63,7,10,11,8,53,7,8,1.0,0.0
202158,340,27,27,62,30,79,9,26,38,59,15,25,21,28,27,9,38,22,23,14,21,28,27,7,24,21,22,14,25,60,10,21,34,39,13,30,9,73,25,24,17,9,26,33,89,15,8,9,7,5,20,23,12,33,13,11,1.0,2.0
202158,292,17,39,63,13,16,34,17,19,15,18,28,13,23,20,22,27,29,24,28,36,23,22,51,29,30,25,29,11,12,26,14,15,13,14,16,19,25,24,18,23,50,21,22,18,21,22,24,18,23,29,24,28,25,30,24,2.0,1.0
203069,334,85,110,54,15,19,12,18,13,15,16,100,55,37,21,12,25,19,24,21,64,31,19,15,22,14,21,19,21,18,15,17,6,14,15,14,7,16,11,15,13,15,23,11,20,20,14,3,11,13,15,23,23,14,12,21,1.0,0.0
203069,339,16,76,74,76,14,81,118,117,127,127,19,19,19,15,15,19,19,18,19,36,36,53,28,36,32,35,34,72,18,54,91,127,112,119,18,49,74,72,78,79,11,18,18,17,18,74,73,82,83,119,138,133,138,154,152,0.0,1.0
203070,399,23,94,41,39,10,31,56,106,24,27,22,20,21,10,17,26,24,38,23,34,32,8,25,67,109,23,25,38,10,30,39,37,21,24,10,28,37,35,22,25,9,10,9,10,9,30,28,18,19,69,27,29,25,26,24,1.0,2.0
203070,306,39,17,84,98,134,86,82,29,124,26,10,12,24,29,13,36,21,30,18,11,15,9,13,17,17,16,17,84,115,52,33,17,86,14,105,61,51,25,99,23,80,72,18,125,15,54,19,73,18,28,68,25,26,26,23,2.0,1.0
203071,310,14,22,31,27,28,30,29,30,35,29,21,28,24,27,25,14,13,9,26,116,123,106,114,36,21,14,108,228,136,155,41,30,20,105,139,162,40,26,15,110,127,39,27,8,94,40,29,19,102,28,10,43,10,28,20,3.0,1.0
203071,383,88,59,87,17,49,82,41,70,49,20,111,67,17,30,57,24,60,28,20,38,18,18,31,17,36,16,21,19,56,90,46,77,57,22,18,19,13,16,15,18,53,36,30,48,19,45,66,55,21,26,40,17,32,19,17,1.0,3.0
203072,380,6,7,5,3,5,4,14,6,6,6,26,25,19,8,5,24,23,23,20,26,5,8,5,44,24,24,22,5,7,4,24,23,23,20,4,2,5,5,5,5,5,8,8,8,8,5,5,5,5,23,22,21,21,21,18,2.0,0.0
203072,397,90,70,92,8,81,89,86,80,25,9,58,91,5,93,84,155,68,22,14,63,102,51,54,60,74,25,8,8,78,87,78,66,25,11,8,6,8,8,7,3,71,88,56,16,10,78,62,20,8,69,20,11,26,9,5,0.0,2.0
203074,384,57,23,19,114,19,18,10,38,18,69,164,18,52,13,10,12,31,13,45,20,14,19,16,11,10,19,21,12,16,13,12,7,14,17,9,8,7,27,10,59,14,7,9,18,19,86,7,11,14,3,6,8,9,28,18,3.0,1.0
203074,381,46,49,45,42,38,45,46,38,39,38,129,42,52,36,49,85,72,51,65,44,51,36,53,85,75,50,69,38,68,41,41,36,36,34,33,43,50,41,44,37,38,34,33,31,33,54,40,37,42,65,51,48,43,51,38,1.0,3.0
203075,373,23,38,35,17,35,35,22,21,13,18,25,24,17,22,22,23,9,13,18,110,18,102,105,24,42,14,23,17,159,143,23,44,13,21,16,15,17,9,13,13,141,22,44,14,21,21,45,11,21,10,14,17,10,9,9,1.0,0.0
203075,392,73,103,97,149,11,18,9,13,21,10,62,61,89,21,25,20,23,30,20,99,109,9,11,8,9,11,9,107,14,21,16,18,22,18,25,31,24,26,38,25,21,20,23,26,22,20,22,27,24,26,22,22,25,24,24,0.0,1.0
203076,357,69,4,178,64,14,59,1,2,43,71,6,51,67,16,91,1,3,68,139,7,7,5,4,1,1,2,7,48,16,47,1,4,33,49,16,62,1,4,39,68,10,1,1,9,17,1,4,84,62,1,1,1,4,3,44,2.0,1.0
203076,388,55,5,15,18,22,20,65,23,40,21,8,16,17,24,23,75,26,51,24,4,6,8,9,9,3,2,9,13,18,16,19,3,4,17,19,18,20,6,6,19,25,27,8,9,26,26,7,9,25,39,116,27,34,8,9,1.0,2.0
203077,375,25,63,55,26,35,55,65,16,56,20,23,16,8,12,10,20,8,14,8,54,31,39,52,65,17,51,20,21,27,42,57,9,43,10,25,26,30,9,27,13,35,38,17,36,20,60,17,56,23,17,59,22,19,15,20,0.0,2.0
203077,366,18,18,19,57,16,13,12,36,18,12,18,26,18,18,17,16,18,18,14,19,16,16,13,12,17,14,13,19,19,17,70,19,79,14,16,14,13,96,11,11,14,14,16,11,14,12,13,12,10,12,48,9,12,12,11,2.0,0.0
203078,301,60,67,22,75,60,55,32,8,100,63,71,23,37,69,37,30,9,66,58,23,42,71,43,31,9,72,60,14,22,9,13,8,17,23,39,76,13,3,147,37,37,31,9,66,59,14,5,100,29,8,28,31,8,9,66,0.0,0.0
203078,347,62,40,24,9,35,26,21,15,45,45,34,21,9,55,23,18,12,61,66,22,9,32,24,19,15,40,45,6,20,55,20,15,24,24,6,9,4,3,9,9,22,19,14,60,65,21,14,27,26,14,22,21,15,15,104,0.0,0.0
203079,307,86,141,24,43,20,94,79,12,20,5,125,15,36,17,82,65,12,14,5,23,43,19,97,81,11,19,4,22,18,19,22,10,18,5,20,36,41,12,18,5,15,20,12,15,5,76,11,15,5,12,19,5,10,5,5,1.0,1.0
203079,376,3,21,76,5,5,3,5,3,3,4,29,18,76,18,28,25,28,29,26,38,38,26,28,35,28,29,28,31,23,18,28,17,18,19,29,27,38,27,28,27,17,27,18,18,16,25,27,28,25,25,25,24,28,25,26,1.0,1.0
203080,394,96,87,31,26,76,51,8,26,26,81,78,29,23,67,61,8,23,23,72,31,26,66,41,8,26,26,70,14,20,12,7,20,14,24,24,7,8,26,26,24,38,6,24,24,65,3,7,7,42,8,8,8,26,24,24,1.0,2.0
203080,374,19,19,13,20,16,19,17,19,19,10,48,16,24,18,52,16,19,43,9,15,24,19,86,15,19,34,9,18,13,16,10,14,15,4,20,25,16,21,24,9,18,13,18,18,8,16,19,37,9,16,15,10,20,10,10,2.0,1.0
