match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
108666,324,41,60,60,38,42,25,63,20,26,56,35,37,24,36,18,37,18,19,34,87,42,38,25,65,20,26,59,41,39,24,64,19,25,57,26,20,41,18,21,41,25,38,20,26,37,24,20,26,25,18,24,60,21,20,26,0.0,1.0
108666,287,46,63,2,60,65,59,62,3,63,57,50,2,47,52,48,49,3,50,45,17,65,69,62,66,3,67,61,2,2,2,2,2,2,2,66,59,65,3,64,58,85,91,3,69,63,83,3,63,56,3,66,60,3,3,61,1.0,0.0
108669,289,1,12,12,3,13,16,10,1,15,10,1,1,1,1,1,1,1,1,1,13,7,17,19,12,1,17,15,6,13,16,14,1,14,10,7,7,6,1,6,7,21,22,1,28,17,16,1,21,17,1,41,10,1,1,16,2.0,6.0
108669,292,3,3,3,3,3,3,3,3,3,3,10,9,5,10,9,10,9,10,10,48,23,39,49,56,51,18,29,20,36,53,59,60,19,38,9,20,24,22,15,19,38,41,42,16,27,62,65,21,42,65,22,39,21,44,22,6.0,2.0
108670,278,17,5,22,8,21,21,21,12,15,18,5,21,8,20,19,20,10,16,19,5,3,5,5,4,1,2,5,8,69,78,89,80,42,21,8,8,8,4,6,8,61,65,55,37,21,73,64,39,20,76,40,20,36,11,15,1.0,0.0
108670,2731,5,6,1,6,5,6,5,5,5,6,21,17,22,6,23,20,22,22,22,18,24,7,25,21,23,24,24,19,1,20,17,19,20,19,7,26,22,24,25,26,7,6,6,6,7,23,25,26,26,21,22,22,24,24,25,0.0,1.0
108673,645,4,7,31,8,9,5,4,4,6,8,5,7,11,12,5,3,3,5,5,7,8,8,4,4,4,7,7,12,13,7,3,3,6,10,19,13,4,4,7,10,11,4,4,7,11,3,3,4,6,4,4,4,4,4,6,1.0,1.0
108673,2567,18,11,14,12,19,15,14,18,17,17,21,24,15,31,19,24,28,26,21,18,12,45,21,39,44,34,33,11,28,18,21,26,22,18,18,13,15,17,18,16,27,50,59,48,51,25,31,26,26,49,38,38,49,47,40,1.0,1.0
108674,288,20,5,22,20,22,21,13,21,4,2,10,21,23,24,21,16,24,6,5,6,10,9,7,8,10,6,5,21,23,22,14,22,5,2,62,63,56,25,6,5,77,74,25,6,5,76,23,5,2,16,6,5,6,5,3,0.0,2.0
108674,302,23,21,21,20,19,22,20,20,23,3,23,23,22,21,24,22,21,25,4,69,20,19,22,20,20,23,4,20,19,22,20,19,23,4,18,37,30,18,22,4,21,18,18,21,4,31,20,24,4,18,54,3,21,3,4,2.0,0.0
108678,332,63,37,56,47,7,39,8,62,37,26,31,59,47,1,36,2,50,35,21,28,33,2,10,2,23,19,18,51,5,45,6,47,39,25,5,21,7,37,31,23,7,7,7,7,7,10,38,28,18,9,9,8,43,29,29,1.0,1.0
108678,337,19,23,56,57,55,51,17,5,50,57,12,22,22,20,22,18,6,19,23,31,32,30,26,8,5,26,32,110,108,72,20,6,66,103,111,70,20,6,65,107,69,20,6,63,103,20,6,59,67,6,15,20,5,6,64,1.0,1.0
108680,307,5,19,23,8,26,19,23,21,25,22,58,67,5,68,23,28,63,61,6,79,8,87,37,42,76,79,18,11,97,40,52,88,89,24,12,8,10,12,11,10,40,55,94,96,25,33,37,40,17,44,52,22,85,21,24,7.0,0.0
108680,343,14,37,19,21,56,43,37,4,45,32,11,21,9,22,21,21,5,17,21,12,38,61,36,27,5,49,26,10,27,26,26,5,22,24,46,16,18,5,30,17,65,56,5,69,49,50,4,48,43,5,37,48,2,5,34,0.0,7.0
108682,334,61,55,56,89,55,29,85,34,44,53,48,48,59,49,23,54,28,36,52,41,45,37,19,50,24,32,39,45,42,28,44,35,36,48,54,24,80,25,38,48,20,49,25,26,44,19,22,27,27,26,34,44,23,32,34,1.0,0.0
108682,317,24,8,22,25,10,21,24,14,25,14,7,79,63,37,72,71,14,70,79,7,8,6,8,8,6,8,6,58,21,52,65,13,59,58,11,40,62,15,52,45,29,12,7,27,26,47,12,54,57,15,52,50,15,5,48,0.0,1.0
108683,341,22,14,19,25,24,23,25,14,24,14,14,67,70,68,65,23,25,22,14,12,15,15,14,15,8,15,7,65,63,61,20,24,19,13,77,80,27,25,26,16,88,25,25,24,14,24,25,23,13,14,26,16,13,9,16,2.0,1.0
108683,349,41,66,73,77,67,47,61,26,27,26,48,46,48,40,31,47,28,21,9,76,78,68,55,64,31,22,15,105,94,74,64,29,47,24,105,82,68,31,56,27,78,59,26,56,27,41,22,46,14,27,25,18,12,6,17,1.0,2.0
108685,352,26,23,13,26,22,23,26,26,22,25,54,37,46,47,46,55,55,52,55,54,76,66,65,86,84,61,88,48,49,41,54,56,46,57,63,53,75,71,51,80,46,65,68,54,69,62,65,52,66,87,61,88,65,85,64,1.0,2.0
108685,399,5,5,6,6,6,1,4,3,4,6,12,12,12,12,1,11,3,7,8,29,42,26,24,20,3,17,18,30,28,10,21,3,75,19,72,70,21,3,16,19,55,19,3,15,16,3,1,10,5,3,8,14,3,3,8,2.0,1.0
108686,344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,57,11,49,4,5,24,5,107,15,102,4,4,31,4,16,101,4,5,31,5,13,4,3,11,3,1,4,27,4,1,4,1,5,5,5,4.0,1.0
108686,386,17,26,20,15,4,21,22,26,25,25,17,16,15,4,16,14,17,16,16,69,35,42,21,22,26,58,25,29,35,15,16,20,43,20,20,15,12,22,38,15,4,3,4,24,4,18,21,20,20,22,21,21,25,25,24,1.0,4.0
108687,322,5,5,4,13,13,8,7,13,13,4,5,4,5,5,5,3,5,5,4,4,5,5,5,3,5,5,4,56,4,4,3,4,4,4,27,10,15,27,26,4,10,54,66,61,4,3,10,9,4,74,70,3,78,4,4,2.0,1.0
108687,276,16,16,19,8,22,17,16,18,22,11,47,43,7,39,55,51,36,61,8,39,5,35,51,47,37,56,8,7,35,46,46,36,54,10,8,6,5,6,8,5,49,35,39,45,13,61,43,69,10,54,82,12,71,11,13,1.0,2.0
108688,335,24,15,83,63,18,39,73,56,15,22,14,21,16,16,13,23,20,12,18,11,11,8,6,15,12,7,10,46,17,42,55,40,14,19,11,15,59,46,13,18,11,17,15,9,14,16,13,11,13,52,15,21,11,17,12,3.0,1.0
108688,279,22,24,24,14,22,5,24,23,6,22,63,70,52,65,5,26,28,6,60,69,48,63,5,28,29,6,57,62,78,5,28,29,6,70,54,5,15,17,6,48,5,26,28,6,66,5,5,4,5,25,6,26,6,27,6,1.0,3.0
108689,306,4,46,29,35,24,22,19,53,31,46,4,2,4,4,4,4,4,4,4,25,26,25,23,20,43,25,51,16,21,19,16,29,21,23,14,14,11,33,19,24,52,22,27,27,27,20,25,26,25,22,22,22,34,44,27,2.0,0.0
108689,351,110,101,85,108,13,21,80,83,57,3,93,78,99,13,21,70,78,52,3,70,88,13,18,65,69,46,3,77,13,21,51,52,47,3,12,19,69,71,51,2,7,8,13,10,2,9,20,8,3,55,43,3,38,2,3,0.0,2.0
108691,309,62,44,47,13,29,32,60,15,17,7,56,55,16,39,45,77,20,20,9,38,18,28,26,65,20,19,12,12,28,34,50,15,14,9,13,7,18,19,19,12,26,42,17,19,7,38,7,9,6,22,22,11,23,11,11,1.0,0.0
108691,305,5,26,18,18,25,25,24,16,8,19,5,5,2,5,5,5,5,5,4,50,56,62,27,65,51,8,21,59,65,20,52,64,8,16,67,20,59,61,5,18,27,67,68,8,21,26,17,8,21,57,8,20,8,10,4,0.0,1.0
108692,314,11,16,15,16,14,8,15,15,16,16,15,16,16,13,11,15,14,16,11,23,72,63,60,47,69,69,63,24,20,16,26,22,24,18,97,93,74,94,74,82,83,66,87,65,75,62,80,62,70,63,50,54,71,74,64,2.0,1.0
108692,354,11,11,1,12,4,10,9,9,11,3,56,1,61,26,55,50,20,16,43,16,76,32,69,65,27,26,45,1,1,1,1,1,1,1,38,88,84,43,27,66,39,38,20,13,27,83,49,25,66,46,23,66,23,35,11,1.0,2.0
108695,303,24,22,17,21,25,24,25,15,19,24,24,19,24,27,26,27,16,21,26,20,22,26,25,26,17,19,25,17,30,41,41,36,35,42,25,24,25,16,18,24,73,75,56,65,73,100,71,90,100,76,96,103,66,73,93,1.0,0.0
108695,321,46,53,51,52,47,51,28,46,5,23,45,61,57,55,55,38,44,17,34,66,52,54,66,28,44,6,38,71,78,86,44,48,23,63,69,70,46,53,24,45,79,45,47,25,55,45,50,25,61,33,21,32,9,21,25,0.0,1.0
108700,2567,8,12,17,24,29,19,22,27,28,19,8,8,6,9,8,9,8,8,9,29,14,19,14,16,18,17,17,19,24,20,18,22,22,22,22,17,17,20,20,20,28,51,60,62,52,26,32,31,27,50,51,39,61,48,49,0.0,1.0
108700,278,6,23,22,22,13,19,18,23,16,19,6,6,5,2,6,6,6,3,6,79,90,81,66,43,73,43,22,74,65,58,39,59,40,21,77,63,42,68,41,21,57,32,59,37,12,34,54,38,18,35,26,18,36,22,16,1.0,0.0
108702,275,6,2,1,2,2,2,2,2,2,2,22,33,19,19,20,5,7,32,5,35,32,26,22,5,7,32,5,37,44,17,4,4,62,3,26,17,5,9,32,5,13,4,5,39,4,5,6,20,5,3,5,4,6,3,4,5.0,0.0
108702,302,24,22,22,21,20,23,21,21,24,4,24,24,23,22,25,23,22,26,5,70,21,20,23,21,21,24,5,21,20,23,21,20,24,5,19,38,31,19,23,5,22,19,19,22,5,32,21,25,5,19,55,4,22,4,5,0.0,5.0
108701,292,4,4,4,4,4,4,4,4,3,4,11,10,6,11,10,10,11,7,11,49,24,40,50,52,19,51,30,21,37,54,61,20,52,39,10,21,23,16,21,20,39,43,17,37,28,66,22,57,43,22,59,45,19,23,33,2.0,2.0
108701,640,20,26,45,6,20,25,6,41,20,20,23,23,5,22,21,6,22,19,19,26,6,20,27,6,20,17,17,6,21,24,6,31,19,19,6,6,4,5,6,6,18,5,19,19,19,6,17,17,18,6,6,6,16,16,19,2.0,2.0
108703,281,9,24,25,20,24,27,12,39,26,1,7,8,9,7,9,7,6,8,1,22,17,20,23,9,21,22,1,18,21,24,10,21,24,1,17,19,12,16,18,1,23,10,19,22,1,12,22,25,1,10,10,1,21,1,1,1.0,2.0
108703,324,42,61,61,52,39,43,26,64,27,57,36,38,34,25,37,19,38,20,35,88,77,43,39,26,66,27,60,75,42,40,25,65,26,58,33,39,26,54,27,48,27,21,42,22,42,26,39,27,38,25,27,26,25,61,27,2.0,1.0
108704,312,17,27,14,21,18,6,21,27,24,10,17,8,17,10,5,13,17,15,9,37,21,41,6,23,47,39,10,10,17,4,14,29,15,6,13,6,17,21,18,10,2,14,19,29,6,6,6,6,6,23,20,8,26,10,10,1.0,2.0
108704,280,15,13,12,14,14,12,14,12,15,13,25,25,22,25,25,24,25,27,23,22,20,23,23,21,23,24,20,19,22,22,21,23,24,21,22,21,19,20,21,19,31,21,23,28,20,21,23,24,20,21,23,22,45,22,28,2.0,1.0
108707,288,6,17,1,6,23,22,14,22,5,3,7,1,8,7,8,9,11,7,6,1,5,18,18,11,19,4,3,1,1,1,1,1,1,1,6,5,8,8,5,5,23,15,23,6,3,77,24,6,3,17,7,6,7,6,4,1.0,1.0
108707,632,9,1,9,9,10,9,10,9,10,1,3,17,12,18,13,19,18,19,1,3,3,3,3,3,3,3,1,12,23,17,23,23,24,1,12,13,13,12,13,1,19,25,25,26,1,20,20,21,1,26,27,1,27,1,1,1.0,1.0
108705,287,26,25,26,2,27,25,27,27,3,21,47,64,3,66,60,63,27,4,58,51,3,53,49,50,26,4,46,18,70,63,67,27,4,62,3,3,3,3,3,3,86,92,28,4,64,84,26,4,57,28,4,61,4,22,4,1.0,0.0
108705,285,31,5,15,35,1,35,31,27,6,34,5,13,25,7,28,24,22,7,25,4,5,1,5,5,5,4,5,45,1,15,11,13,5,14,1,29,27,22,6,31,1,1,1,1,1,64,25,6,71,25,5,58,6,22,6,0.0,1.0
108709,290,3,5,5,5,5,3,1,5,5,4,46,28,20,28,34,1,45,15,8,32,22,32,35,1,48,18,10,20,30,30,1,32,17,10,21,21,1,23,16,11,43,1,32,17,9,1,35,17,9,1,1,1,19,11,11,2.0,0.0
108709,289,9,2,10,10,10,11,11,10,2,9,2,13,13,14,17,17,11,2,11,2,2,2,2,2,2,2,2,14,18,20,20,13,2,16,14,17,17,15,2,11,22,22,23,2,18,25,17,2,18,17,2,18,2,11,2,0.0,2.0
131960,347,39,34,35,32,35,36,37,12,33,14,100,99,91,79,97,79,24,83,28,95,94,77,100,74,22,89,26,82,77,93,64,16,80,18,70,87,65,20,81,22,73,47,19,57,23,69,17,81,21,23,72,27,19,24,20,0.0,1.0
131960,398,0,0,0,0,0,0,0,0,0,0,73,87,74,96,72,22,18,23,61,62,50,73,66,21,17,22,56,77,96,66,20,17,21,51,82,53,8,8,9,52,73,22,18,23,62,38,18,22,55,14,20,6,14,5,6,1.0,0.0
131961,345,73,58,71,69,73,67,8,61,16,61,85,101,94,94,76,8,59,16,68,82,76,79,68,6,46,9,56,89,90,75,7,58,15,66,86,71,7,58,14,64,73,8,59,16,65,5,52,12,64,8,8,5,13,46,12,1.0,1.0
131961,358,17,69,7,21,67,15,12,21,9,3,15,3,5,15,2,1,3,4,1,5,12,55,7,10,14,8,3,3,4,1,1,1,3,1,18,12,11,18,2,3,14,11,20,8,3,7,13,1,2,11,1,3,1,3,1,1.0,1.0
131962,395,6,19,17,14,11,20,17,8,12,17,19,59,45,68,26,44,37,6,5,37,20,28,30,26,25,13,19,57,76,39,58,40,12,18,55,39,56,28,14,16,37,56,40,9,9,50,26,15,20,41,16,19,4,7,12,2.0,2.0
131962,363,6,3,4,7,6,7,6,7,5,6,89,52,67,74,99,26,17,19,16,52,64,72,104,14,15,13,15,35,38,57,6,7,5,6,53,73,18,18,17,17,81,24,15,13,13,21,22,20,22,40,20,17,17,19,16,2.0,2.0
131963,256,86,64,88,91,92,77,95,84,73,29,61,83,87,89,73,90,76,68,24,63,64,67,56,66,62,54,21,90,91,77,92,77,69,30,92,82,94,81,70,29,90,94,83,70,27,81,71,56,26,83,77,31,64,26,23,3.0,0.0
131963,257,1,1,1,1,1,1,1,1,1,1,60,51,40,40,13,15,44,37,11,103,87,76,25,34,84,56,15,73,67,21,26,73,50,15,52,23,29,59,40,15,12,16,56,41,7,25,20,20,14,24,22,14,47,10,9,0.0,3.0
131965,392,52,43,38,40,17,40,24,25,16,15,47,41,42,18,39,29,31,17,15,55,64,19,42,31,33,18,16,52,21,40,28,30,29,14,12,41,24,26,12,8,14,17,19,17,15,25,27,13,12,32,16,15,18,16,14,4.0,0.0
131965,365,35,84,18,85,50,67,13,70,22,11,39,7,39,19,32,10,35,16,12,25,99,56,78,16,76,31,16,23,11,13,3,13,2,3,55,76,15,77,30,15,41,6,41,15,7,11,62,26,12,13,15,12,26,11,15,0.0,4.0
131966,387,36,13,34,17,9,9,8,7,2,13,27,57,32,12,22,8,10,2,21,33,16,15,18,2,14,2,17,46,26,21,8,23,2,26,19,14,6,17,2,20,20,8,23,2,20,8,18,2,24,7,2,8,2,17,2,0.0,2.0
131966,301,42,48,41,27,47,19,53,14,48,11,52,49,24,53,24,58,12,53,17,80,29,87,52,82,13,75,23,19,80,45,74,10,69,15,24,23,30,15,30,16,53,84,13,77,21,46,14,40,15,13,73,21,14,7,21,2.0,0.0
131967,397,40,39,26,15,26,12,45,8,50,10,45,18,13,18,10,54,5,52,7,28,16,28,12,58,7,51,10,16,29,13,29,8,27,10,16,13,16,8,16,11,13,29,8,27,10,13,7,13,9,8,65,10,8,8,10,0.0,0.0
131967,313,23,32,29,26,27,17,31,28,32,23,61,53,47,51,43,25,25,24,24,92,85,102,94,48,37,33,26,62,79,76,41,33,29,21,74,67,30,30,27,23,85,43,30,28,24,32,24,17,14,28,32,23,29,20,24,0.0,0.0
131968,388,37,29,10,9,11,30,11,9,12,17,72,25,10,22,72,42,23,27,39,19,10,17,48,42,18,21,35,8,20,23,1,21,25,25,9,9,1,9,10,10,21,1,18,22,22,26,21,25,28,1,1,11,23,23,27,2.0,1.0
131968,342,17,24,17,22,1,18,24,20,22,23,16,12,14,4,12,16,16,17,16,21,27,1,24,29,20,26,29,41,1,44,49,15,21,42,26,78,85,17,24,39,20,26,1,1,1,83,14,20,45,19,26,52,20,20,26,1.0,2.0
131970,368,12,10,22,18,17,15,14,18,15,16,20,36,42,32,46,44,12,24,40,28,29,27,35,34,11,9,23,58,42,69,67,15,13,49,44,66,65,19,16,53,50,49,18,15,43,78,16,14,56,15,13,51,16,17,14,3.0,1.0
131970,381,17,17,16,16,17,17,17,15,14,17,106,99,104,98,109,88,7,24,27,95,100,96,105,85,7,24,27,94,88,98,81,7,23,26,93,104,83,6,23,26,98,77,7,24,27,88,7,24,27,7,21,24,7,7,24,1.0,3.0
131969,396,88,95,89,67,99,21,83,17,6,15,95,86,65,99,21,76,16,6,15,90,72,107,21,83,17,6,15,65,95,21,78,17,6,15,74,19,59,15,6,15,20,88,16,6,14,16,14,6,14,12,2,11,6,9,6,0.0,1.0
131969,291,26,9,26,22,19,26,24,26,14,22,9,26,22,19,26,24,26,14,22,9,8,6,9,8,9,9,5,22,19,26,24,26,14,22,15,22,20,22,13,19,19,18,19,9,16,24,37,14,22,24,12,20,14,22,10,1.0,0.0
131971,389,41,45,35,39,44,16,16,20,36,11,106,60,98,94,23,24,45,54,12,66,103,100,26,28,46,60,15,57,60,27,28,42,51,16,92,19,20,37,51,15,26,27,43,57,16,26,18,25,14,19,26,15,39,8,14,3.0,2.0
131971,372,66,62,68,83,85,56,15,30,17,8,40,46,63,64,39,4,4,3,2,52,57,59,30,16,20,17,8,65,64,37,13,18,14,6,79,52,13,18,14,5,53,15,20,16,8,15,20,17,8,83,13,8,17,8,7,2.0,3.0
131972,373,20,20,20,13,19,12,6,7,17,20,25,26,18,25,17,8,8,23,26,66,43,53,40,35,23,54,37,69,79,63,44,47,89,49,68,51,29,34,61,36,61,36,36,71,46,30,31,57,33,23,33,23,39,12,43,3.0,0.0
131972,374,19,8,14,17,21,20,16,20,19,1,10,28,60,66,21,36,25,33,1,10,19,16,9,17,7,10,1,29,31,15,20,13,24,1,74,19,39,21,39,1,24,38,26,45,1,17,22,22,1,16,24,1,21,1,1,0.0,3.0
131973,319,63,53,38,61,47,62,13,52,1,16,90,68,103,77,101,13,90,1,21,59,91,67,88,13,79,1,20,68,51,67,7,61,1,18,77,101,13,90,1,21,76,12,68,1,17,13,90,1,21,9,1,7,1,15,1,1.0,1.0
131973,380,74,84,76,86,87,96,20,14,61,36,59,55,64,66,71,13,8,45,31,69,71,76,87,15,12,53,29,64,68,78,20,14,57,26,80,81,15,11,50,30,88,15,9,63,36,20,13,65,32,14,15,6,10,6,32,1.0,1.0
131975,369,15,5,7,27,16,17,14,15,6,5,12,11,26,23,27,14,22,8,10,26,34,33,27,4,27,3,9,58,45,28,5,50,7,14,72,47,16,73,12,18,43,15,64,12,15,17,38,12,13,16,5,5,12,17,6,2.0,0.0
131975,340,25,28,27,26,26,28,23,24,22,24,27,26,26,25,26,22,23,21,23,93,93,94,78,81,79,24,47,90,95,81,80,76,24,42,91,79,76,75,21,43,81,82,79,22,45,69,66,23,43,71,20,42,21,41,21,0.0,2.0
131974,382,17,36,22,80,55,60,37,16,14,66,18,16,15,18,17,18,16,10,16,24,34,38,38,38,19,16,34,20,24,23,23,16,16,23,51,54,35,17,14,60,60,39,19,17,55,39,18,16,59,19,16,35,11,17,16,2.0,2.0
131974,375,15,15,14,64,44,75,54,66,43,49,13,13,16,7,15,11,15,2,9,16,16,7,14,11,15,2,10,15,7,14,11,14,2,9,54,81,66,73,42,48,60,48,53,35,33,69,80,52,50,59,36,44,41,42,29,2.0,2.0
131976,391,103,77,40,64,90,79,61,16,54,26,82,42,66,96,86,66,16,59,26,37,51,72,66,50,10,43,22,21,37,27,29,10,28,18,55,52,33,14,26,17,75,54,14,49,21,56,10,45,11,15,52,16,16,10,20,2.0,1.0
131976,401,22,33,31,26,25,27,29,28,26,27,22,21,15,17,17,19,21,18,21,100,92,93,96,70,28,36,51,92,92,96,73,27,37,49,86,88,64,21,30,42,94,64,23,30,44,67,22,32,44,24,34,46,24,26,28,1.0,2.0
131978,353,11,26,49,61,46,55,2,13,56,29,11,10,10,7,8,1,11,9,6,18,26,18,24,2,14,24,17,81,63,78,1,12,58,26,63,85,2,13,63,31,62,2,10,54,25,2,11,57,33,1,1,2,12,6,31,1.0,1.0
131978,402,27,20,28,30,33,17,33,32,31,32,77,75,95,95,52,99,97,64,83,55,76,75,50,81,77,48,63,74,75,44,78,76,49,65,96,52,100,97,65,86,52,100,97,69,85,55,52,28,42,101,69,88,68,86,66,1.0,1.0
131979,393,7,5,7,7,7,6,7,5,6,6,96,100,72,21,24,100,54,20,27,86,57,18,19,84,50,17,23,70,21,20,89,50,20,26,20,17,63,33,17,24,14,20,14,14,18,18,15,16,17,47,18,24,13,18,16,1.0,0.0
131979,383,14,13,3,5,14,14,14,13,14,14,101,4,62,62,30,30,27,31,31,3,62,63,29,29,26,30,30,4,4,3,4,4,4,4,32,5,6,5,6,6,27,27,25,28,28,29,26,30,30,26,30,30,27,27,31,0.0,1.0
131980,385,8,9,6,3,3,3,3,3,3,3,41,19,17,18,10,18,17,17,26,18,12,14,9,14,13,13,22,4,5,4,5,4,5,13,18,10,18,18,17,18,12,20,19,19,20,12,11,12,12,19,19,20,18,19,19,2.0,1.0
131980,346,28,20,20,15,18,12,13,21,17,17,50,89,74,91,80,19,79,25,23,41,36,34,28,14,42,18,15,77,93,82,19,70,24,22,76,69,13,61,18,17,81,17,69,20,21,14,58,15,17,18,12,17,25,23,17,1.0,2.0
131981,394,20,25,33,39,18,32,37,34,35,14,41,37,40,23,36,38,20,32,12,77,86,55,48,81,25,47,14,93,48,55,89,34,59,12,55,58,98,37,64,14,31,53,16,20,8,53,31,43,14,37,61,13,36,13,14,3.0,3.0
131981,338,17,12,16,19,18,18,11,19,18,10,75,54,85,65,25,40,69,40,16,51,98,78,19,37,71,34,13,61,47,24,32,61,32,17,89,27,42,82,43,19,21,31,66,31,12,16,27,25,16,42,30,5,43,17,15,3.0,3.0
131982,310,18,22,27,27,24,12,27,19,20,24,12,20,20,17,4,20,16,13,14,97,87,77,12,21,13,55,52,99,87,12,29,18,60,60,77,11,29,19,57,56,11,27,15,51,50,11,4,9,11,18,19,24,14,15,46,1.0,1.0
131982,294,13,13,13,13,12,11,9,17,10,13,24,26,18,22,25,23,29,10,21,27,13,17,21,37,62,6,16,18,20,22,23,32,10,21,17,14,13,18,10,18,27,17,22,9,20,20,25,10,17,29,8,16,10,21,10,1.0,1.0
131983,366,17,21,12,21,17,7,15,20,19,6,33,27,50,27,14,33,43,38,28,19,37,23,12,25,34,32,14,34,15,5,21,32,33,34,29,15,53,49,58,34,11,21,28,23,14,10,14,8,6,31,28,20,43,34,31,1.0,0.0
131983,323,5,5,5,5,5,5,4,5,5,5,30,30,26,29,29,28,30,30,22,30,26,29,29,28,30,30,22,26,29,29,28,30,30,22,79,83,74,84,73,23,102,95,104,75,26,98,108,77,26,99,75,24,79,27,27,0.0,1.0
131984,318,21,20,19,17,10,16,20,16,17,18,89,90,35,16,55,44,23,22,23,86,37,17,58,48,21,20,23,36,16,55,48,22,21,21,17,27,36,19,17,20,13,17,10,8,11,39,15,15,16,20,19,22,20,20,20,2.0,1.0
131984,316,18,33,12,42,39,2,44,2,35,12,23,21,26,27,6,28,7,21,22,21,78,76,15,78,12,64,24,27,27,7,27,6,21,22,90,18,104,15,84,28,15,90,11,73,29,18,10,15,7,15,84,29,14,6,23,1.0,2.0
131985,367,13,3,43,41,35,37,30,17,52,52,3,11,12,12,17,16,13,17,16,4,4,3,4,4,2,4,2,29,23,35,27,14,44,40,62,59,49,13,70,43,60,46,13,64,42,53,17,71,42,17,61,33,18,18,54,3.0,0.0
131985,384,48,5,4,30,44,45,33,28,29,8,22,25,58,59,60,63,51,54,29,37,18,21,14,23,23,22,18,21,24,16,26,25,24,19,40,44,42,35,34,18,47,46,45,47,25,47,34,34,20,46,47,29,43,28,26,0.0,3.0
