match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
153848,323,69,43,73,71,76,23,36,16,58,52,82,131,121,134,29,52,17,61,57,107,99,111,24,49,18,44,42,149,162,31,61,20,66,60,152,31,58,17,64,58,31,63,20,68,62,21,11,31,31,20,43,39,20,20,62,0.0,0.0
153849,349,77,89,91,50,70,80,92,62,33,16,108,113,61,82,88,98,54,33,15,152,85,114,125,113,91,52,22,94,119,132,116,101,55,21,64,74,73,54,42,18,99,93,82,54,22,96,82,49,21,72,48,22,46,22,21,3.0,2.0
153849,337,23,8,8,25,2,25,23,22,27,25,30,14,22,32,23,19,19,33,23,17,7,34,8,7,8,20,7,8,10,7,7,3,13,7,2,24,21,21,26,24,2,2,2,15,1,21,22,26,25,18,23,21,23,22,26,2.0,3.0
153851,306,48,23,84,2,16,53,25,96,91,46,23,43,2,19,38,25,47,49,38,22,2,15,20,23,21,23,19,24,14,53,25,80,90,34,1,1,2,2,2,2,13,15,22,16,14,23,55,56,28,24,25,21,88,43,37,2.0,1.0
153851,335,35,38,35,26,31,23,42,32,43,25,62,51,20,42,21,63,46,62,23,51,22,74,25,86,49,65,24,20,37,23,56,38,53,25,23,9,25,14,26,13,14,48,38,48,15,27,24,27,19,50,67,27,52,23,28,1.0,2.0
153852,301,20,27,24,24,26,27,19,26,21,27,82,80,59,21,95,30,88,41,38,92,73,27,107,34,98,52,44,99,23,119,29,111,45,41,25,97,22,90,37,39,27,19,27,22,27,36,120,57,45,37,25,24,54,44,36,1.0,1.0
153852,399,25,21,13,20,17,28,28,20,4,6,19,25,17,15,26,26,25,4,6,11,17,16,22,22,20,4,6,11,12,14,14,39,4,4,15,20,20,17,4,6,18,18,15,4,6,29,21,4,6,21,4,6,4,6,4,1.0,1.0
153853,390,22,23,5,4,20,22,19,21,16,8,29,5,4,25,27,25,27,18,7,5,4,27,28,26,28,19,8,4,5,5,5,3,5,5,4,4,4,2,4,4,24,55,51,22,8,24,26,17,8,50,27,7,25,6,8,1.0,1.0
153853,343,24,21,26,27,19,18,17,14,12,26,19,67,70,37,51,28,14,10,24,21,22,14,16,13,13,10,21,99,37,76,31,13,13,26,42,80,31,14,13,27,27,14,9,9,20,24,8,8,18,9,8,17,6,13,12,1.0,1.0
153854,332,102,20,83,56,97,10,68,51,10,11,19,64,55,83,9,68,57,9,10,19,20,18,9,14,17,9,9,55,81,10,62,49,10,10,57,10,48,43,10,11,10,83,61,10,11,10,10,10,10,58,10,11,10,11,10,2.0,2.0
153854,345,47,30,33,25,21,31,20,30,9,32,27,28,26,24,26,20,27,10,27,125,38,23,88,21,84,15,100,41,24,109,22,105,21,119,39,42,20,35,9,42,23,16,23,8,23,20,92,21,102,22,9,21,20,92,17,2.0,2.0
153855,348,34,15,2,14,4,16,16,15,4,12,20,6,20,3,19,21,20,4,17,48,115,4,26,73,73,6,47,55,2,6,17,20,3,14,4,25,69,69,6,41,8,4,4,4,4,27,26,6,23,73,6,44,6,46,6,0.0,1.0
153855,387,80,64,24,4,23,40,3,25,27,25,66,21,4,20,46,3,22,24,23,22,4,22,47,3,23,25,23,4,20,19,3,22,24,22,4,4,3,4,4,4,20,3,21,23,21,3,21,22,20,3,3,3,25,23,25,1.0,0.0
153856,341,61,63,53,40,59,65,34,3,21,62,114,103,89,107,70,50,3,23,66,141,125,135,77,51,3,24,72,116,125,63,41,1,21,60,108,51,46,3,21,51,71,48,3,17,67,41,3,22,75,3,14,40,3,2,20,0.0,3.0
153856,339,23,26,25,23,27,29,15,24,30,30,44,49,16,36,34,12,37,45,38,77,19,38,47,11,64,57,54,18,39,77,10,70,61,68,20,22,14,17,23,23,32,15,34,44,38,15,47,45,60,10,15,15,50,54,50,3.0,0.0
153857,321,11,98,86,77,6,67,5,17,19,3,14,14,14,6,13,5,15,14,3,124,96,6,103,5,19,22,3,92,6,95,5,18,19,3,5,74,4,23,22,3,6,5,6,6,3,5,19,18,3,5,5,3,21,3,3,1.0,2.0
153857,400,81,22,24,36,31,89,10,3,46,103,13,17,27,17,73,7,5,31,85,21,21,16,20,9,4,25,24,22,19,20,12,5,27,25,21,29,9,4,38,65,24,11,5,31,34,11,5,38,94,3,12,11,5,5,48,2.0,1.0
153858,401,71,36,14,19,4,60,72,23,27,3,44,15,20,5,57,67,24,28,3,15,16,5,31,37,19,19,3,14,5,15,15,15,14,3,5,21,19,19,20,3,5,5,5,4,3,59,23,24,3,23,27,3,23,3,2,1.0,1.0
153858,279,31,14,88,73,114,102,72,75,6,103,8,25,24,34,26,29,33,4,32,3,8,16,15,12,16,6,16,77,105,92,63,60,3,94,91,78,52,55,4,79,121,77,79,6,120,66,68,6,108,66,6,73,6,75,6,1.0,1.0
153859,352,54,22,68,60,57,74,30,55,53,52,11,79,66,68,81,17,38,74,37,20,21,21,19,22,17,11,18,103,97,129,27,47,112,50,75,105,27,44,95,46,96,29,38,86,44,27,52,113,54,25,12,26,34,34,33,1.0,2.0
153859,346,10,2,2,4,4,4,4,4,3,1,20,14,23,23,11,23,20,17,1,93,45,19,63,94,46,23,1,32,12,66,84,32,19,1,23,32,53,32,19,1,11,23,19,18,1,82,31,21,1,52,29,1,19,1,1,2.0,1.0
153860,351,111,103,2,30,31,33,8,26,16,5,105,1,36,28,42,18,41,25,4,5,36,32,45,16,40,21,8,5,4,4,1,3,1,5,14,27,15,30,22,8,47,2,11,6,4,17,26,23,7,17,16,1,21,6,4,0.0,1.0
153860,276,1,1,1,1,1,1,1,1,1,1,19,20,16,27,23,21,26,23,7,20,12,20,11,18,24,21,6,12,21,13,24,57,71,8,63,15,14,17,16,5,17,22,27,24,7,14,16,17,7,29,29,7,66,6,32,1.0,0.0
153861,320,32,38,34,38,29,37,35,31,32,14,71,63,70,40,65,62,41,56,14,113,127,55,92,97,43,74,14,120,49,85,82,36,66,11,53,88,93,43,71,14,55,51,33,49,12,80,42,72,13,39,65,14,39,14,14,0.0,2.0
153861,340,19,23,22,24,20,19,21,24,12,24,19,18,20,17,15,20,20,14,21,63,23,19,21,21,40,12,28,23,21,18,20,37,14,27,21,19,22,26,13,25,16,18,21,13,21,18,19,8,20,22,12,23,14,28,14,2.0,0.0
153862,309,6,13,12,17,21,27,33,5,7,5,6,6,6,6,6,6,3,2,5,27,31,30,29,29,5,8,5,27,27,25,25,5,6,5,34,70,64,5,9,5,32,36,5,8,5,66,4,7,5,5,9,5,3,3,2,2.0,1.0
153862,319,23,30,25,9,4,4,2,25,23,3,7,9,9,4,6,3,3,9,4,27,8,4,4,3,86,19,4,10,4,4,3,27,22,4,4,4,25,3,10,4,9,2,2,4,3,3,3,4,4,3,3,3,14,3,4,1.0,2.0
153865,311,13,11,13,14,14,15,8,14,14,9,18,22,23,22,25,10,19,23,11,15,17,15,21,10,22,16,8,23,23,25,8,19,25,11,30,25,10,21,24,12,25,10,19,24,13,11,81,26,13,23,9,8,20,10,12,2.0,1.0
153865,344,27,28,28,27,2,28,27,12,22,26,48,44,30,2,29,31,14,24,27,109,109,2,30,91,14,24,28,90,2,30,88,14,24,28,2,28,83,13,23,26,2,2,2,2,2,29,14,24,28,14,24,27,14,13,22,1.0,2.0
153864,316,5,5,4,5,5,5,5,5,5,5,31,4,30,44,44,44,39,44,93,4,22,32,32,32,32,32,31,4,4,4,4,4,4,4,43,34,44,39,44,33,48,131,124,118,47,48,43,48,47,139,127,47,118,42,47,1.0,2.0
153864,292,17,25,4,22,4,24,25,25,18,2,20,4,17,4,20,20,20,17,2,4,26,4,105,29,29,21,2,3,25,4,4,4,4,2,3,25,26,26,19,2,4,4,4,4,2,28,28,21,2,29,21,2,21,2,2,2.0,1.0
153866,303,70,60,68,54,24,25,37,19,21,13,58,154,134,27,29,42,20,25,14,57,44,23,24,38,17,20,11,133,26,28,41,19,24,13,19,23,33,18,19,13,16,24,10,15,9,27,19,25,13,18,23,13,15,13,12,0.0,0.0
153866,386,24,42,25,26,26,3,10,25,15,26,24,25,25,26,3,9,25,16,24,25,26,26,3,10,25,15,25,26,27,3,10,27,16,25,27,3,10,26,16,26,3,10,27,19,26,2,3,3,3,10,4,10,16,25,15,0.0,0.0
153867,313,28,28,23,28,28,25,27,28,28,1,28,23,28,28,25,27,28,28,1,23,28,28,25,27,28,28,1,111,82,102,56,81,59,1,102,131,65,97,69,1,92,50,88,60,1,55,82,55,1,63,51,1,70,1,1,0.0,1.0
153867,305,16,16,6,16,12,16,17,17,12,10,93,15,17,92,36,28,107,11,13,13,17,102,33,26,91,11,12,8,14,12,15,14,6,6,13,17,18,18,11,11,31,24,92,11,8,27,36,11,13,28,12,13,12,13,5,1.0,0.0
153868,302,18,52,17,10,12,14,27,14,4,4,24,69,60,55,53,70,41,6,4,23,14,14,17,21,15,6,4,104,51,49,66,39,6,4,48,48,58,34,5,3,57,53,32,2,2,51,26,6,4,40,5,3,5,3,4,2.0,0.0
153868,308,27,27,24,1,27,31,18,19,22,26,31,33,28,31,38,65,30,26,31,51,1,31,28,22,31,26,60,1,27,24,62,18,23,26,1,9,25,7,1,1,28,22,22,26,30,22,28,23,27,15,20,21,18,21,25,0.0,2.0
153872,281,57,9,14,23,21,14,8,32,19,21,9,13,20,18,13,8,14,16,18,8,9,10,44,8,7,8,8,14,16,12,7,30,41,17,21,14,8,16,19,21,16,6,19,20,22,7,11,13,12,6,7,7,37,19,19,0.0,0.0
153872,290,72,82,67,56,35,52,81,14,35,29,53,35,26,7,31,52,13,7,7,67,54,33,51,80,15,31,26,55,34,54,69,15,34,30,31,48,55,11,33,26,24,31,7,29,24,56,15,30,29,15,31,30,7,7,29,0.0,0.0
153869,310,20,19,21,21,20,16,21,20,21,17,27,25,29,28,21,29,25,29,22,37,28,62,54,58,43,40,28,26,37,29,38,37,34,23,28,22,30,26,30,23,114,59,42,41,29,52,36,34,24,44,44,32,37,28,26,3.0,0.0
153869,317,79,25,23,23,23,19,22,26,33,17,22,20,21,20,16,22,23,41,15,87,24,24,20,23,27,24,18,22,22,18,21,25,22,17,82,79,75,25,22,16,95,88,25,22,15,90,21,19,14,24,21,17,25,18,16,0.0,3.0
153873,282,3,19,19,9,20,21,19,18,4,5,2,3,3,3,3,3,4,3,3,16,8,19,18,17,17,3,4,33,19,55,16,15,4,5,9,37,9,9,4,5,23,20,18,4,5,20,17,4,5,16,4,5,4,5,4,0.0,0.0
153873,632,5,6,7,7,7,7,7,7,5,5,20,16,17,6,20,20,10,17,5,19,22,9,25,25,13,22,6,17,9,19,20,11,16,6,10,37,54,12,29,7,10,10,9,7,7,36,13,31,7,14,29,7,11,7,5,0.0,0.0
153874,640,9,1,8,9,9,7,7,4,9,6,1,22,23,23,18,22,4,23,6,1,1,1,1,1,1,1,1,33,23,30,33,4,32,5,32,52,33,4,52,6,24,25,4,34,6,30,2,37,5,4,33,5,4,3,6,0.0,0.0
153874,2594,10,9,25,6,10,10,7,10,10,8,10,11,6,11,11,8,11,11,9,21,15,10,21,18,13,32,18,18,11,24,19,14,24,21,7,18,16,9,18,16,11,12,12,11,9,19,14,24,21,11,19,18,14,12,21,0.0,0.0
153870,318,25,6,42,25,24,36,32,60,23,40,7,25,30,29,28,14,29,27,23,7,7,6,6,6,7,60,3,25,24,32,40,39,23,46,29,28,14,29,27,23,27,13,28,26,22,20,37,25,29,35,12,42,26,44,20,0.0,2.0
153870,284,29,13,29,24,29,29,22,29,22,28,14,31,65,82,91,64,81,24,30,14,11,14,14,9,14,14,13,26,31,31,22,30,24,30,58,66,45,58,21,25,128,93,117,24,30,100,123,24,30,88,15,22,23,29,23,2.0,0.0
153876,287,26,13,21,24,26,27,27,27,22,23,13,22,25,27,28,28,28,22,23,13,12,13,13,13,13,13,13,102,31,23,62,23,92,37,34,26,68,26,98,38,28,37,28,30,26,29,29,23,24,29,58,41,23,24,32,1.0,2.0
153876,324,81,97,4,58,95,44,16,68,46,24,71,4,49,72,42,15,58,44,23,18,54,94,39,17,64,42,24,4,4,4,2,4,4,4,55,35,10,58,38,16,42,15,67,45,23,16,44,37,24,16,15,16,47,24,22,2.0,1.0
153877,288,19,13,16,20,21,21,21,5,8,19,5,16,21,22,22,20,5,7,19,3,6,6,6,6,4,5,6,17,18,18,16,2,5,17,39,34,35,5,8,21,113,56,5,8,21,52,5,8,21,5,8,19,5,5,8,1.0,2.0
153877,289,17,21,38,18,5,25,9,15,3,1,3,14,1,1,3,1,1,1,1,19,20,4,25,9,15,3,1,16,5,21,9,11,3,1,5,21,9,13,3,1,5,5,5,3,1,10,16,3,1,8,3,1,3,1,1,2.0,1.0
153881,265,55,53,55,42,60,62,49,47,51,9,51,108,84,121,93,72,43,50,11,52,37,57,58,45,41,48,10,88,125,96,74,42,48,5,95,68,58,36,38,10,109,87,48,54,11,88,50,56,11,40,44,11,48,9,9,3.0,1.0
153881,261,24,49,22,21,36,29,33,37,21,21,79,61,3,9,4,21,16,3,3,95,23,35,24,45,41,23,20,13,15,9,25,16,13,13,22,18,18,22,23,18,28,36,30,22,26,27,21,18,17,26,31,20,22,19,18,1.0,3.0
153885,255,1,1,1,1,1,1,1,1,1,1,19,19,26,75,38,80,14,21,20,16,16,19,19,19,11,17,15,15,19,18,19,11,17,15,46,49,47,12,17,17,59,117,14,21,20,60,14,20,19,14,21,20,12,12,17,1.0,0.0
153885,2500,70,56,60,40,50,15,39,45,48,35,65,69,37,62,14,52,56,60,32,57,32,79,14,73,79,91,29,54,57,12,47,51,55,29,66,13,32,37,39,31,15,77,83,92,36,12,15,15,13,79,84,30,87,33,36,0.0,1.0
153886,254,55,35,23,55,23,52,59,45,4,27,74,22,61,23,57,76,104,4,26,22,37,19,35,49,70,3,23,23,22,24,25,19,3,25,24,56,65,47,4,27,24,25,19,4,25,61,42,4,28,60,4,29,4,23,4,2.0,0.0
153886,249,67,6,10,15,12,7,17,18,7,10,5,9,9,13,4,12,12,8,11,6,9,7,1,9,9,6,7,14,12,2,14,15,8,11,13,4,19,20,10,13,2,16,16,9,15,4,4,1,1,22,10,15,10,15,9,0.0,2.0
153887,406,52,8,28,65,72,27,72,77,31,10,30,22,54,55,18,59,60,24,22,10,10,10,8,9,8,9,10,55,56,38,41,58,56,23,80,42,72,88,56,17,40,92,96,57,23,33,44,40,14,86,44,20,59,21,20,1.0,2.0
153887,409,17,32,60,51,59,65,42,8,18,21,44,18,16,13,16,10,5,14,13,29,22,26,32,24,3,8,8,49,54,61,38,6,18,19,45,52,37,8,18,21,59,37,8,14,18,43,8,18,21,4,9,12,5,8,15,2.0,1.0
