match_id,team_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,goals_scored,goals_allowed
185248,381,8,39,42,30,38,42,7,24,34,22,8,8,8,8,8,5,4,8,4,101,80,92,101,6,46,52,20,173,178,186,7,48,55,24,153,163,7,35,42,21,168,7,41,50,19,7,47,55,23,4,7,4,36,17,22,0.0,3.0
185248,394,52,36,26,18,40,50,32,24,50,41,34,71,18,38,68,45,24,90,39,25,18,30,32,22,24,33,30,13,21,22,12,16,35,19,15,14,13,18,15,13,36,24,18,36,34,40,23,65,40,16,37,25,21,19,40,3.0,0.0
185251,361,10,126,117,40,58,110,23,25,8,16,16,11,13,9,15,15,16,6,10,184,108,119,202,41,42,10,29,83,96,167,32,33,8,23,55,101,24,23,9,20,112,12,13,8,13,39,41,10,25,92,10,22,10,21,8,2.0,2.0
185251,369,31,82,52,76,75,48,18,19,33,3,46,18,40,43,16,20,23,33,3,72,139,101,58,20,23,50,3,72,58,32,16,16,25,2,104,44,21,24,49,3,43,25,28,52,3,12,14,17,2,25,19,2,21,3,3,2.0,2.0
185250,370,17,47,20,45,42,31,47,7,43,32,21,10,18,20,11,22,12,23,15,28,58,54,38,70,11,55,43,39,35,38,43,6,30,19,123,114,73,16,57,41,114,74,16,60,39,54,14,42,30,11,64,44,12,7,40,2.0,1.0
185250,366,55,19,50,62,47,16,34,16,16,14,18,45,56,69,16,30,15,14,13,16,20,11,98,11,16,16,15,50,40,13,26,13,13,13,50,17,34,17,17,15,10,25,9,8,7,8,13,13,12,11,10,10,14,13,12,1.0,2.0
185252,392,45,28,44,22,46,50,23,52,42,10,91,111,19,51,100,31,94,43,14,94,12,33,78,20,64,26,9,17,51,96,28,118,39,14,21,23,12,23,19,9,67,31,60,43,17,36,94,46,18,36,21,18,48,18,7,2.0,0.0
185252,350,5,21,21,23,18,19,22,18,7,21,47,4,49,42,4,6,4,3,4,20,81,73,30,21,18,7,20,21,17,19,20,17,5,20,118,19,22,18,7,21,40,17,15,6,17,18,16,3,19,18,8,20,5,18,5,0.0,2.0
185253,371,103,45,22,61,88,18,19,75,84,10,48,22,61,91,18,19,83,84,10,7,11,41,6,4,41,38,7,22,21,18,19,15,21,9,68,18,19,40,66,10,18,19,71,88,8,16,13,18,8,13,19,6,60,6,8,1.0,3.0
185253,363,97,101,18,41,82,58,51,66,15,51,227,26,48,110,78,63,80,19,66,26,49,114,84,67,84,19,66,19,19,15,21,26,17,23,39,25,32,47,12,40,88,56,72,14,57,38,41,9,34,65,14,49,19,64,17,3.0,1.0
185254,387,128,116,50,32,74,91,73,72,58,27,113,44,28,62,95,72,63,51,24,48,30,60,98,70,68,56,26,14,15,45,29,48,34,14,18,31,18,26,25,16,43,46,26,19,25,67,64,53,24,38,26,23,53,22,16,3.0,3.0
185254,337,10,38,68,22,68,75,73,16,3,22,12,12,59,12,13,13,13,3,12,79,30,40,55,41,13,4,19,28,66,87,72,18,3,23,24,25,25,19,4,23,74,73,18,4,25,80,20,4,26,20,4,26,5,18,3,3.0,3.0
185255,368,48,48,52,48,26,56,28,52,13,12,50,61,53,25,58,28,61,13,13,90,73,26,75,29,80,12,12,86,27,90,32,102,12,12,25,89,31,80,14,11,32,23,32,10,11,34,85,14,14,33,11,10,14,14,11,3.0,1.0
185255,372,51,38,16,29,17,51,19,47,33,44,126,91,91,19,62,25,78,69,47,95,86,8,44,8,74,73,34,60,16,17,17,39,35,14,12,38,12,51,50,28,18,19,18,8,14,20,58,44,47,65,63,16,142,43,30,1.0,3.0
185257,307,38,3,41,29,28,21,42,42,37,3,6,102,50,60,23,103,56,37,7,5,6,4,6,6,6,5,6,137,74,24,187,67,39,6,40,25,130,53,30,7,18,74,40,25,5,25,26,25,7,68,41,7,41,7,6,0.0,3.0
185257,357,15,10,4,9,8,12,9,10,10,10,7,7,19,7,8,19,23,8,13,10,26,24,24,25,27,27,28,11,12,12,10,12,124,12,29,23,65,68,27,55,23,29,32,26,32,22,26,25,26,72,26,76,28,64,29,3.0,0.0
185258,399,13,7,8,1,1,12,10,12,7,11,24,22,1,1,30,23,69,7,28,19,1,1,24,18,24,6,23,1,1,22,16,22,94,21,1,1,1,1,1,1,1,1,1,1,1,23,30,7,28,23,5,22,7,28,7,3.0,0.0
185258,396,147,63,182,54,26,97,62,77,15,30,76,166,61,31,73,68,81,16,34,85,38,22,29,48,34,10,22,63,33,103,73,82,15,36,20,18,46,40,10,15,4,26,29,15,27,18,23,4,8,45,14,26,16,33,14,0.0,3.0
185260,336,62,68,22,45,44,26,22,13,26,19,68,18,45,43,23,19,13,23,20,23,50,49,28,25,14,28,21,21,23,24,21,10,24,17,38,25,23,12,25,19,28,25,14,28,21,25,14,29,22,13,25,19,14,13,22,2.0,2.0
185260,373,48,52,52,9,48,42,7,5,33,17,64,65,9,61,57,11,8,34,12,158,8,128,110,17,9,35,16,9,130,112,17,9,38,16,9,7,1,2,9,3,112,18,9,36,16,16,11,28,10,4,10,5,6,4,17,2.0,2.0
185263,391,61,57,36,152,54,31,92,3,21,49,28,16,65,16,18,34,8,12,29,27,72,48,24,58,8,20,37,49,33,23,31,7,9,39,61,36,95,7,27,66,23,61,7,18,32,29,6,9,30,7,27,36,7,7,10,2.0,1.0
185263,374,15,14,16,14,17,8,17,12,17,7,64,88,21,58,38,82,12,59,7,101,12,36,37,60,9,37,7,19,63,45,92,11,64,7,22,5,22,14,21,6,17,70,14,64,7,32,5,16,3,14,69,7,14,7,7,1.0,2.0
185261,349,106,136,165,146,118,47,60,24,33,24,96,139,123,94,72,62,24,32,24,143,123,111,41,43,13,21,13,174,152,69,57,26,34,26,124,65,62,26,33,26,43,25,12,12,12,35,7,10,5,26,34,26,25,25,25,1.0,1.0
185261,313,9,8,6,10,5,3,10,1,10,10,71,33,66,45,69,68,1,54,26,33,66,44,67,66,1,50,22,24,18,30,32,1,33,22,158,185,131,1,45,19,144,102,1,26,7,125,1,47,20,1,49,25,1,1,28,1.0,1.0
185264,301,46,14,59,56,53,52,60,17,57,17,20,111,91,45,60,121,21,72,19,23,21,18,23,26,23,19,14,139,54,67,152,23,81,20,54,60,131,20,72,18,47,57,20,51,17,77,21,60,22,25,92,27,22,12,19,1.0,2.0
185264,395,21,22,15,30,18,21,23,23,19,20,22,14,20,18,21,23,23,18,19,16,26,64,63,45,27,57,24,15,14,14,16,16,13,15,19,24,26,25,21,21,105,64,22,63,17,72,25,61,22,28,31,25,23,22,20,2.0,1.0
185262,358,77,103,102,55,97,50,92,21,49,16,134,132,51,116,47,73,19,46,15,168,57,146,53,97,23,51,18,57,148,51,96,23,51,17,56,46,52,18,49,12,49,88,20,50,17,46,25,43,16,20,46,15,21,15,15,2.0,2.0
185262,364,13,22,26,29,17,27,25,28,11,22,69,74,70,52,89,70,13,50,10,149,166,106,177,82,27,56,20,200,118,196,96,29,56,21,125,206,104,34,50,27,136,71,17,48,14,111,34,65,26,32,53,25,13,27,10,2.0,2.0
185265,388,17,30,32,20,9,35,40,20,21,3,30,33,8,24,40,31,31,16,9,63,20,18,107,87,24,26,12,26,28,67,84,40,31,13,5,29,29,12,14,2,28,27,25,15,12,88,40,33,12,39,29,11,22,11,6,2.0,0.0
185265,380,113,135,133,81,20,22,12,22,50,36,133,138,64,21,24,13,25,62,44,163,94,19,23,12,23,62,41,91,14,16,7,18,58,39,15,19,10,17,60,37,19,13,19,18,19,13,22,20,35,11,11,23,22,23,42,0.0,2.0
185266,334,63,43,28,46,65,33,12,14,42,15,68,38,55,86,39,13,19,53,17,55,54,96,30,5,7,39,6,13,76,29,10,15,21,9,64,24,6,11,67,10,51,13,17,66,15,12,18,36,14,7,13,3,18,10,10,1.0,1.0
185266,379,75,27,25,40,60,67,24,48,23,69,26,25,39,68,70,24,51,22,76,196,28,24,23,22,28,21,26,26,23,21,22,26,19,24,42,34,25,42,24,39,57,20,40,18,60,20,45,19,65,25,19,23,24,49,22,1.0,1.0
185268,384,22,13,22,19,21,21,12,23,23,24,15,24,9,22,23,14,25,25,26,45,100,14,51,57,45,61,54,28,22,51,34,42,43,58,8,32,41,26,51,37,22,74,23,23,25,37,47,45,62,39,34,43,44,53,52,2.0,0.0
185268,375,19,25,14,25,24,27,25,23,21,19,29,24,33,51,22,50,21,31,16,27,39,36,28,37,24,30,18,28,30,16,31,15,23,14,43,27,44,81,29,17,27,71,24,36,19,29,27,25,21,25,36,19,22,20,17,0.0,2.0
185269,333,7,6,7,7,6,6,7,7,7,7,95,29,15,8,61,7,30,31,10,50,17,9,55,28,68,40,11,17,10,13,7,47,31,9,10,11,7,14,17,9,30,6,9,10,8,6,21,18,8,7,7,7,37,12,12,3.0,0.0
185269,401,43,21,53,32,58,8,62,33,2,7,8,49,18,26,10,37,20,2,7,18,19,18,6,16,18,1,5,23,29,5,45,22,2,6,29,10,21,31,2,8,9,39,30,2,9,8,10,1,7,21,1,7,2,9,1,0.0,3.0
185270,346,60,28,63,54,7,63,22,30,26,8,27,59,71,7,58,22,32,25,12,27,33,5,33,17,23,20,8,52,6,61,26,32,27,10,6,70,22,36,35,11,7,3,6,4,6,27,31,28,11,23,16,8,21,11,5,1.0,2.0
185270,310,60,25,44,89,63,93,101,74,73,13,35,65,81,84,72,79,73,70,28,32,36,37,34,34,30,26,21,66,69,57,67,59,54,26,85,110,116,93,82,30,75,83,76,73,30,182,87,77,25,89,81,28,73,25,16,2.0,1.0
185271,343,58,28,27,28,26,133,75,46,32,16,25,25,25,23,69,59,41,31,12,29,30,28,29,27,20,21,17,29,28,28,26,19,20,16,28,29,27,20,21,17,27,25,18,20,15,82,55,34,16,36,29,15,23,11,12,0.0,0.0
185271,397,57,21,46,44,47,46,34,44,33,1,25,72,65,63,68,51,68,53,1,23,17,16,22,23,17,24,1,55,53,75,47,59,48,1,43,57,41,50,38,1,47,36,56,36,1,55,61,39,1,46,44,1,44,1,1,0.0,0.0
185273,345,72,76,26,28,49,68,30,7,18,1,163,21,23,45,102,33,8,17,1,26,28,47,119,34,8,17,1,27,12,22,14,7,14,1,13,24,15,8,16,1,47,18,2,9,1,25,8,17,1,7,9,1,6,1,1,3.0,2.0
185273,402,101,24,97,77,22,57,24,48,24,4,16,107,78,15,54,17,55,16,4,25,25,19,23,20,17,21,2,86,23,65,26,58,25,4,23,47,25,43,24,3,23,21,15,19,2,25,45,23,4,19,22,2,17,3,2,2.0,3.0
185272,339,65,17,60,25,57,40,60,24,46,55,18,73,29,70,50,73,28,59,64,56,18,77,14,22,18,19,14,26,119,45,82,25,53,59,28,17,25,28,24,24,45,80,27,49,55,44,17,41,42,25,58,57,24,23,44,3.0,1.0
185272,393,15,18,6,17,11,15,18,27,19,16,23,7,22,36,70,53,23,84,42,8,151,18,22,26,28,28,25,8,3,8,8,8,8,8,18,21,25,27,27,24,46,55,18,60,44,63,22,88,45,26,78,53,28,25,58,1.0,3.0
185274,323,9,22,18,6,7,24,23,25,25,10,107,96,51,68,115,8,80,97,4,109,56,73,132,27,92,114,13,112,122,176,20,95,104,13,119,137,5,41,44,3,153,7,60,61,2,29,121,126,16,29,29,13,102,17,17,1.0,1.0
185274,341,55,13,41,8,83,84,70,71,14,22,6,27,7,49,69,61,42,10,14,7,2,11,6,13,8,5,12,6,43,37,48,27,11,18,7,8,7,8,5,6,79,63,65,13,21,72,73,7,12,51,12,24,14,18,14,1.0,1.0
185275,390,29,35,26,20,35,38,29,20,34,17,40,23,21,36,40,34,25,36,14,41,29,44,49,40,28,41,16,9,26,29,21,22,24,18,50,83,78,12,29,5,68,61,24,45,16,90,27,47,18,25,38,11,25,12,18,0.0,1.0
185275,332,22,23,22,24,23,15,17,26,21,21,23,22,26,32,17,16,28,22,14,88,25,31,23,23,22,29,12,24,30,22,22,21,28,11,25,20,23,25,23,20,23,23,22,29,12,18,17,21,10,14,22,10,20,21,11,1.0,0.0
185276,279,69,96,71,127,97,119,31,21,26,4,63,59,62,47,72,27,15,21,7,58,85,66,101,33,21,27,7,55,41,74,34,20,25,7,93,99,30,12,18,5,78,12,14,15,4,32,21,25,4,17,22,5,22,3,7,0.0,1.0
185276,284,27,42,35,70,76,70,79,26,10,11,31,11,29,30,30,31,30,10,13,16,42,45,44,46,30,10,13,30,34,29,36,11,8,7,113,94,117,28,9,12,149,165,29,9,13,131,29,9,12,30,10,13,10,12,6,1.0,0.0
185277,335,10,10,10,8,10,9,10,9,10,5,93,176,152,31,35,123,151,120,37,82,70,30,34,76,83,87,31,129,28,33,116,125,106,31,24,29,89,115,91,27,29,31,29,31,9,33,29,35,14,89,92,30,105,29,29,0.0,0.0
185277,389,15,29,15,41,19,18,23,13,4,5,16,11,17,12,12,18,10,4,3,97,53,15,80,21,13,5,5,55,13,97,17,6,5,5,22,56,26,12,5,4,17,20,10,5,5,19,8,5,4,13,5,5,3,4,2,0.0,0.0
185278,276,26,29,26,5,23,28,21,24,3,6,27,24,5,22,27,20,23,3,6,27,6,24,37,33,34,3,7,6,22,26,20,22,3,7,5,6,5,6,2,5,23,71,96,2,4,31,31,3,7,112,3,6,3,7,3,1.0,2.0
185278,309,25,30,30,25,21,30,29,27,29,29,26,27,58,46,62,27,72,50,56,31,26,22,31,30,28,30,30,26,23,32,31,28,31,30,110,98,25,113,49,76,87,22,88,24,62,31,98,45,73,27,30,29,51,76,46,2.0,1.0
185284,386,28,27,40,1,25,28,19,26,26,25,116,29,1,27,29,21,27,27,27,38,1,25,28,20,26,26,26,1,65,69,17,60,24,23,1,1,22,1,1,1,63,20,54,24,24,20,58,27,26,18,48,21,25,24,24,1.0,2.0
185284,322,25,22,23,21,19,16,23,18,18,23,64,73,68,41,67,71,66,45,69,81,81,40,54,83,76,37,55,87,39,63,97,104,41,66,38,59,86,88,41,60,33,41,29,34,32,61,56,38,59,155,45,63,38,63,38,2.0,1.0
185285,305,7,7,6,5,7,7,6,6,7,2,135,105,148,27,24,30,25,51,2,92,133,27,24,29,25,46,2,104,8,7,7,7,36,2,26,23,27,24,48,2,25,23,26,15,2,20,23,14,2,22,13,2,14,2,2,3.0,2.0
185285,321,9,9,37,28,25,38,36,12,8,19,8,8,8,8,8,8,9,4,6,8,8,8,8,8,9,4,6,26,50,131,139,11,8,18,12,26,24,10,7,17,51,50,11,4,9,111,10,8,18,11,8,17,4,8,6,2.0,3.0
185286,318,68,56,64,74,34,103,72,93,47,76,66,75,71,35,68,60,66,55,63,64,62,25,58,49,54,49,53,69,34,66,57,65,53,60,32,73,61,69,53,66,32,32,24,23,27,85,106,52,95,71,41,82,45,74,50,0.0,0.0
185286,348,10,12,2,11,2,12,10,12,12,9,33,21,24,10,29,23,32,29,9,108,27,22,35,10,59,50,10,15,25,25,2,101,51,2,11,21,10,26,22,9,13,2,28,17,2,10,39,32,10,10,10,8,65,10,10,0.0,0.0
185288,303,25,26,23,10,21,17,26,25,24,26,75,66,11,64,56,28,68,65,43,104,11,84,59,29,75,110,44,11,74,50,26,64,83,41,8,7,11,11,10,11,49,24,63,73,36,17,54,54,31,28,27,29,63,42,42,1.0,1.0
185288,353,23,100,29,29,28,17,26,30,28,27,14,23,21,20,12,19,22,21,19,28,31,22,13,17,21,28,19,97,69,26,25,37,104,59,64,26,24,37,92,54,26,23,36,71,64,15,23,25,20,25,24,23,35,26,62,1.0,1.0
185294,292,23,89,26,43,23,24,12,71,3,26,23,23,24,21,33,12,24,3,38,27,48,25,25,14,80,4,28,27,25,25,13,28,4,28,25,25,13,45,3,28,23,13,26,42,26,14,26,4,75,14,3,14,4,29,4,0.0,1.0
185294,311,58,27,65,66,137,21,27,85,12,28,28,63,63,68,22,28,49,12,29,28,29,29,84,27,23,12,28,78,72,22,28,51,12,29,74,23,29,53,12,30,23,29,92,12,30,22,19,11,22,24,11,28,8,24,11,1.0,0.0
185297,400,7,9,6,9,9,7,9,7,5,8,59,16,20,22,23,55,26,25,31,18,22,24,20,76,16,12,35,47,19,18,19,13,10,13,25,23,25,14,15,20,23,27,16,15,21,29,17,18,23,41,35,74,24,41,32,2.0,2.0
185297,320,93,84,72,69,88,65,83,85,68,30,174,98,70,151,66,96,128,69,30,90,61,138,57,87,117,60,24,50,92,44,73,90,54,25,65,55,67,66,56,20,63,90,117,67,30,63,62,54,27,90,66,27,67,28,30,2.0,2.0
185300,317,34,22,49,11,16,24,59,35,21,1,17,28,8,8,18,35,27,16,1,13,12,12,26,26,24,23,1,12,65,13,54,27,10,1,11,12,12,11,9,1,12,20,12,9,1,29,27,26,1,38,26,1,24,1,1,2.0,3.0
185300,308,60,24,56,51,61,27,49,56,58,33,77,98,70,78,29,68,78,79,49,42,33,30,28,32,35,48,23,65,73,28,61,71,79,45,67,30,62,67,70,42,30,66,74,75,46,29,31,31,19,64,68,47,82,47,45,3.0,2.0
185302,304,20,9,26,35,79,58,26,10,35,6,7,22,20,20,22,21,10,21,5,9,9,9,9,9,8,9,4,26,25,28,26,12,27,6,42,43,25,12,35,6,75,25,12,35,6,28,12,35,6,12,27,6,12,4,6,0.0,0.0
185302,314,22,78,24,21,24,1,17,20,15,15,23,21,19,21,1,15,18,12,12,24,23,24,1,19,20,15,15,104,24,141,76,63,15,17,21,54,19,19,13,14,1,17,21,17,18,57,43,1,1,55,10,13,15,14,14,0.0,0.0
185304,340,25,20,26,23,23,21,22,4,16,19,22,28,34,34,22,23,6,16,20,95,23,20,19,20,6,14,15,26,25,23,24,6,17,21,59,45,22,6,15,18,47,20,5,15,18,20,4,14,15,13,13,16,4,6,12,1.0,0.0
185304,280,5,8,8,7,8,8,8,3,8,7,61,54,19,41,57,5,3,44,27,82,46,68,117,31,17,70,50,36,54,76,23,9,57,37,45,31,29,15,44,34,52,31,17,66,50,19,6,54,39,17,30,26,16,16,49,0.0,1.0
185309,344,30,31,24,26,15,28,30,29,29,22,159,23,76,15,28,30,137,69,45,24,73,16,29,32,137,72,47,20,8,21,19,23,22,15,15,24,27,57,54,34,14,13,13,14,16,24,26,27,20,31,31,17,69,42,41,4.0,5.0
185309,316,25,10,13,32,78,70,36,10,17,16,13,16,22,28,27,29,11,15,14,13,28,28,27,27,20,24,6,16,16,16,16,10,14,9,52,49,51,27,30,10,93,55,24,33,16,51,24,39,15,23,29,12,21,10,10,5.0,4.0
185314,342,17,18,17,12,16,9,19,18,19,13,35,101,18,23,55,90,43,50,17,54,19,22,37,39,36,54,18,19,23,83,108,56,85,21,18,8,20,19,20,14,13,26,25,26,18,66,34,55,14,45,63,22,51,20,21,4.0,1.0
185314,354,51,10,53,64,19,62,68,22,8,1,15,46,82,19,66,82,23,9,1,17,17,16,15,18,16,8,1,56,24,55,61,27,9,1,25,76,73,29,9,1,67,25,18,9,1,76,26,7,1,30,10,1,10,1,1,1.0,4.0
186779,250,25,31,83,39,87,79,91,95,25,29,29,28,29,28,82,26,29,29,29,35,34,34,36,33,35,29,31,46,104,86,120,93,28,32,44,47,44,47,29,31,84,102,96,28,32,84,87,29,33,101,26,30,29,33,29,2.0,1.0
186779,255,25,25,5,22,15,22,24,25,23,24,26,5,23,15,23,25,26,24,25,5,23,15,23,25,26,24,25,4,4,4,5,5,4,5,13,21,22,23,21,23,12,14,15,13,15,22,23,47,22,25,23,24,24,25,23,1.0,2.0
186780,251,67,53,18,58,53,14,50,60,23,18,72,70,128,56,16,94,102,25,20,19,62,40,12,52,66,17,12,75,20,20,34,38,20,16,46,11,75,84,16,11,16,41,51,25,20,8,16,16,12,76,14,12,25,20,20,2.0,0.0
186780,413,20,55,81,13,60,26,14,84,32,86,18,22,12,22,13,16,23,20,22,106,9,49,19,15,54,25,61,13,58,24,16,61,31,94,13,7,49,25,10,12,27,16,61,34,58,12,26,23,27,16,14,16,45,63,34,0.0,2.0
186781,409,26,14,26,21,18,23,5,11,20,1,16,98,21,53,25,5,21,20,1,16,12,10,12,1,4,13,1,21,50,25,5,24,20,1,13,18,5,8,19,1,17,5,19,12,1,5,13,17,1,4,3,1,6,1,1,1.0,0.0
186781,2500,82,92,17,54,105,28,53,14,21,18,73,21,82,85,37,60,19,27,23,21,55,102,37,56,20,25,23,16,22,22,19,19,22,22,66,32,57,14,22,18,38,66,20,28,24,34,20,26,24,18,24,21,20,20,24,0.0,1.0
186782,267,49,17,22,79,13,31,10,19,21,36,23,28,66,16,84,16,20,27,49,23,23,60,22,15,17,22,20,28,16,26,16,20,27,24,16,40,16,20,27,47,16,11,11,15,13,16,18,25,32,9,15,14,19,19,23,0.0,0.0
186782,261,20,24,24,18,15,23,7,24,22,16,40,41,32,32,22,3,21,17,10,64,79,73,41,8,35,23,17,53,55,41,8,35,23,17,55,34,7,27,18,12,34,8,25,14,15,8,27,22,17,8,7,8,23,17,15,0.0,0.0
186783,407,23,25,55,18,23,23,22,23,23,23,22,26,97,145,26,103,26,26,26,27,17,22,22,22,22,22,22,21,26,26,25,27,26,26,101,21,62,21,21,21,26,106,26,26,26,25,26,26,26,25,25,25,26,26,26,1.0,0.0
186783,406,50,51,24,70,14,70,52,73,69,36,37,23,96,64,103,55,108,58,40,18,64,6,63,45,66,61,22,23,9,24,21,25,21,26,51,115,74,123,87,44,70,20,65,20,18,73,132,90,45,77,72,42,91,45,40,0.0,1.0
186885,247,21,37,21,76,39,17,1,102,27,26,20,15,17,21,13,5,20,21,35,20,33,37,16,1,36,26,25,20,49,14,1,21,21,20,35,17,1,75,23,22,17,1,38,27,26,3,16,17,87,1,1,1,26,25,26,1.0,0.0
186885,249,5,17,3,16,17,17,17,15,52,14,8,2,8,8,8,7,7,8,7,32,57,24,24,23,22,24,21,65,59,4,4,4,4,3,41,23,22,21,23,20,24,23,22,24,21,23,22,24,21,21,23,20,22,19,21,0.0,1.0
186886,415,15,14,14,13,10,18,23,29,26,19,11,11,9,13,12,22,72,68,30,19,14,15,11,13,21,20,19,15,15,11,13,21,20,19,11,5,11,16,15,14,9,13,17,17,16,47,24,23,15,30,27,21,103,43,38,0.0,2.0
186886,411,55,24,23,19,58,24,54,68,25,25,18,23,27,84,18,72,90,28,19,21,72,24,23,24,24,32,23,22,26,21,28,26,27,22,32,17,34,32,34,18,24,77,97,32,25,24,24,23,23,87,34,25,32,25,24,2.0,0.0
186887,2501,28,47,33,32,46,50,33,21,66,51,29,24,25,19,28,25,38,29,29,34,33,41,59,34,22,52,52,30,24,34,30,20,34,34,22,32,30,21,33,33,51,24,14,77,51,57,21,61,61,21,34,34,22,22,62,3.0,0.0
186887,248,23,16,47,31,29,17,23,17,23,1,123,19,21,22,18,23,18,24,1,13,14,17,14,16,11,17,1,30,22,13,18,14,19,1,25,15,21,16,21,1,17,21,16,22,1,17,14,18,1,17,23,1,18,1,1,0.0,3.0
187032,405,17,21,22,19,19,1,22,18,14,13,18,20,18,16,1,20,15,13,12,23,20,19,44,23,17,14,15,22,21,1,25,18,16,16,18,3,22,16,14,14,1,58,52,41,24,1,1,1,1,77,49,27,46,24,24,5.0,0.0
187032,418,9,3,15,10,15,11,15,16,10,7,2,12,11,13,11,11,13,6,5,35,3,9,9,2,3,1,1,14,35,30,22,20,10,7,14,13,12,15,7,6,29,22,20,11,8,18,16,6,4,18,11,8,11,8,8,0.0,5.0
186889,408,59,18,38,50,57,57,14,14,38,32,17,63,80,91,88,14,14,37,32,13,18,13,43,15,15,9,17,101,119,59,12,11,24,16,128,71,14,14,28,30,84,10,10,36,28,15,15,36,29,14,6,13,7,13,14,0.0,1.0
186889,416,29,13,22,30,42,21,86,23,23,20,43,73,111,62,59,23,69,51,25,43,42,37,40,13,25,33,16,74,62,58,22,39,50,25,63,58,22,50,50,24,54,60,33,45,19,21,36,47,22,23,23,20,50,33,31,1.0,0.0
187037,421,9,59,34,18,51,28,45,74,15,19,12,12,11,11,8,11,12,9,12,37,21,43,29,46,50,18,22,21,26,26,31,34,18,22,17,18,20,21,17,21,30,36,49,15,18,24,30,16,18,43,14,18,18,22,18,2.0,1.0
187037,410,25,60,1,15,19,54,13,1,19,19,18,1,14,42,27,12,1,18,18,1,6,11,38,4,1,11,11,1,1,1,2,1,1,1,15,15,13,1,15,15,19,13,1,21,21,13,1,19,19,1,13,13,1,1,21,1.0,2.0
